Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,Region,IncomeGroup,SpecialNotes,TableName,Unnamed: 5,1960_3yr_CAGR,1961_3yr_CAGR,1962_3yr_CAGR,1963_3yr_CAGR,1964_3yr_CAGR,1965_3yr_CAGR,1966_3yr_CAGR,1967_3yr_CAGR,1968_3yr_CAGR,1969_3yr_CAGR,1970_3yr_CAGR,1971_3yr_CAGR,1972_3yr_CAGR,1973_3yr_CAGR,1974_3yr_CAGR,1975_3yr_CAGR,1976_3yr_CAGR,1977_3yr_CAGR,1978_3yr_CAGR,1979_3yr_CAGR,1980_3yr_CAGR,1981_3yr_CAGR,1982_3yr_CAGR,1983_3yr_CAGR,1984_3yr_CAGR,1985_3yr_CAGR,1986_3yr_CAGR,1987_3yr_CAGR,1988_3yr_CAGR,1989_3yr_CAGR,1990_3yr_CAGR,1991_3yr_CAGR,1992_3yr_CAGR,1993_3yr_CAGR,1994_3yr_CAGR,1995_3yr_CAGR,1996_3yr_CAGR,1997_3yr_CAGR,1998_3yr_CAGR,1999_3yr_CAGR,2000_3yr_CAGR,2001_3yr_CAGR,2002_3yr_CAGR,2003_3yr_CAGR,2004_3yr_CAGR,2005_3yr_CAGR,2006_3yr_CAGR,2007_3yr_CAGR,2008_3yr_CAGR,2009_3yr_CAGR,2010_3yr_CAGR,2011_3yr_CAGR,2012_3yr_CAGR,2013_3yr_CAGR,2014_3yr_CAGR,2015_3yr_CAGR,2016_3yr_CAGR,2017_3yr_CAGR,2018_3yr_CAGR,2019_3yr_CAGR,2020_3yr_CAGR,2021_3yr_CAGR,2022_3yr_CAGR
Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,5224102196.0,5921659485.0,6340580854.0,6885920329.0,7766655086.0,8589340019.0,9208524505.0,9368954010.0,8823033880.0,10070766721.0,11357516988.0,12527405513.0,14743186120.0,19472363467.0,24848821490.0,29472623242.0,31849513771.0,33499799321.0,36256160289.0,44465255686.0,53645202423.0,52448332874.0,52797582336.0,50973526900.0,52888800950.0,55875863392.0,73531550551.0,91594751792.0,109059000000.0,119012000000.0,141438000000.0,127774000000.0,112533000000.0,89214114708.0,103300000000.0,134190000000.0,132129000000.0,126912000000.0,134039000000.0,135264000000.0,126020000000.0,129533000000.0,140404000000.0,171652000000.0,197479000000.0,204885000000.0,217089000000.0,256378000000.0,285716000000.0,253498000000.0,249424000000.0,275604000000.0,258290000000.0,271362000000.0,274863000000.0,234534000000.0,240771000000.0,255648000000.0,275708000000.0,268515000000.0,271892000000.0,297302000000.0,,Europe & Central Asia,High income,"A simple multiplier is used to convert the national currencies of EMU members to euros. The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 5.94573 Finnish markka. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",Finland,,,,,0.06669221848205686,0.05157322842942014,0.06996192786792088,0.07646339725752793,0.05840530943916389,0.02938326613304465,-0.014153498503473028,0.024370688481239133,0.08781526635959103,0.07547305308331209,0.09086075478482747,0.15838389402823916,0.19006719207901557,0.14815373165171608,0.0862563713906388,0.0436169825663415,0.04414224487707141,0.09898777862048469,0.13950532773777624,0.056583030763383,-0.00529481309610047,-0.009462325018679163,0.000575570113873658,0.031081958255859243,0.11610058114909338,0.17909495478726645,0.14041414587976675,0.09120593936354093,0.09052308916391816,0.023962170777000136,-0.07337375478137165,-0.11285006204855241,-0.028133061668001447,0.14576493654767075,0.08550695118770424,-0.018415907176567825,0.004795489828931299,0.02147210854816306,-0.020353407860638772,-0.01432728988341625,0.03668465096138762,0.09838893188386688,0.12041903768038265,0.06076805389573381,0.03206163183230881,0.07759821602319539,0.09588651039477436,-0.0037585802811268554,-0.04427145051084547,0.02826169983209681,0.011710950841722578,-0.005157099586472702,0.020946293234844093,-0.047454799691101335,-0.043182085368903556,0.02915043742849921,0.04620083853126933,0.01650312328638015,-0.004635026965385092,0.03453000930516903
Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,112328422.1,116987784.9,122906435.0,129454728.6,140032741.5,147084750.0,150603925.5,162625885.9,166952937.1,182182067.7,219878482.2,247749327.7,316650509.0,425963359.4,558589870.9,684268280.8,694552411.7,719533137.1,829239489.8,1019743927.0,1202567359.0,1235665809.0,1194122694.0,1123107276.0,1177997414.0,1141123440.0,1290228617.0,1177908192.0,1109976928.0,1182686577.0,1337024782.0,1383843860.0,1532401863.0,1636074718.0,1825763268.0,1970347721.0,2128696644.0,2090184941.0,1653160862.0,1936484565.0,1678239218.0,1652464201.0,1833279985.0,2300453634.0,2708078477.0,2980484920.0,3076305453.0,3378314600.0,3523185920.0,2870624636.0,3140181444.0,3779378134.0,3972012571.0,4189915667.0,4857220602.0,4682546881.0,4930204220.0,5353404419.0,5581371848.0,5481675173.0,4477040340.0,4296304590.0,,East Asia & Pacific,Upper middle income,,Fiji,,,,,0.030453316057549973,0.03433002924421835,0.0444435923386739,0.04347786924700525,0.0245556836172085,0.03404794589930327,0.03494973403486079,0.03857688012544824,0.09613208166012543,0.10790439687019404,0.12927354271536884,0.19799016570170158,0.20828937134374836,0.1711649190518023,0.07531900737831232,0.01689192091084002,0.06086059317551906,0.12325952328870349,0.13190456641083315,0.0661131513729245,-0.0023462328643327757,-0.031335455804001766,-0.004521705668788956,0.005318779206074042,0.030799290735326723,0.01063175161419827,-0.048922822051710946,0.0013503989845182751,0.06400050759704468,0.05375376932469189,0.04651246298104339,0.05739847766837247,0.060125460079984316,0.06393047137945307,0.052502420696939556,0.01987578291825942,-0.0808202532993969,-0.025138075328595022,0.005031291311203168,-0.05149562158277732,0.029891903074907855,0.11659019071580334,0.13887873214058732,0.09016227228524398,0.0434125833374468,0.04264801419544528,0.0462497537747768,-0.05283544110656413,-0.03763520562976164,0.09601032671003651,0.08148032729206123,0.03497131195337544,0.06936443949339144,0.037748905820680134,0.004983720763888311,0.045641086369790695,0.04221827182374516,0.007923910723809602,-0.07085530839505516,-0.07800778193682867
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,62225478001.0,67461644222.0,75607529810.0,84759195106.0,94007851047.0,101537000000.0,110046000000.0,118973000000.0,129785000000.0,141903000000.0,148456000000.0,165967000000.0,203494000000.0,264430000000.0,285552000000.0,360832000000.0,372319000000.0,410279000000.0,506708000000.0,613953000000.0,701288000000.0,615552000000.0,584878000000.0,559869000000.0,530684000000.0,553138000000.0,771471000000.0,934173000000.0,1018850000000.0,1025210000000.0,1269180000000.0,1269280000000.0,1401470000000.0,1322820000000.0,1393980000000.0,1601090000000.0,1605680000000.0,1452880000000.0,1503110000000.0,1493150000000.0,1365640000000.0,1377660000000.0,1501410000000.0,1844540000000.0,2119630000000.0,2196950000000.0,2320540000000.0,2660590000000.0,2930300000000.0,2700890000000.0,2645190000000.0,2865160000000.0,2683670000000.0,2811880000000.0,2855960000000.0,2439190000000.0,2472960000000.0,2595150000000.0,2790960000000.0,2728870000000.0,2639010000000.0,2957880000000.0,,Europe & Central Asia,High income,"The following irrevocable euro conversion rate was adopted by the EU Council on January 1, 1999: 1 euro = 6.55957 French franc. Please note that historical data before 1999 are not actual euros and are not comparable or suitable for aggregation across countries.",France,,,,,0.06708480564486918,0.07905430231070132,0.0753083674539754,0.062052130758520896,0.05390964420041433,0.054244543076306995,0.056533844029753144,0.06050907223174584,0.04582194618218516,0.053602329681128325,0.11083942411163217,0.16796454759445467,0.11955267652240265,0.10916998019825996,0.09247120230251937,0.043737805061853985,0.1081898987107286,0.1438048819060369,0.11441311770726692,0.0008673920434734139,-0.0587110522265728,-0.03111129848675631,-0.03189253404424597,-0.004023653154993978,0.13282077181286578,0.19087068684551056,0.09714378713622418,0.03148244475275108,0.07598030836207359,0.07377890501178497,0.033602446524864105,0.013867274524355988,-0.0017846458635787377,0.06570825747031273,0.04825630930637681,-0.031860365208194574,-0.021763367415151724,0.009155049747085364,-0.03146536692609114,-0.026477029057242363,0.032098210543953565,0.10217022952536481,0.1218124386954531,0.06001179664718692,0.030646344145080606,0.06590686787673072,0.08087218783924399,0.0050237253421705486,-0.03354509245082715,0.019875895588395753,0.004825727950879877,-0.006237431369428448,0.020957513840402564,-0.04629011790464088,-0.0468637427317562,0.02087431715324528,0.04114729111662241,0.016888791869385633,-0.018487561059481683,0.027225758923988375
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1104748687.0,1127691293.0,1067115339.0,1160270582.0,1275095950.0,1501935425.0,1724758392.0,1759742534.0,2017673371.0,2339015743.0,2489888390.0,2296051036.0,2331786419.0,2505746270.0,2427190332.0,2690116269.0,2913995546.0,2573908649.0,2813286391.0,2980054219.0,3188610522.0,3275706960.0,3248696902.0,3649886275.0,,Europe & Central Asia,High income,,Faroe Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.011486458906883046,0.009538806850807768,0.06115095170071405,0.08984313585641956,0.10593210772406403,0.05422333138766389,0.05367707669538824,0.0994985759089071,0.07261287572060993,-0.006160781346794653,-0.021630370730237325,0.029560451768775975,0.013456288160570873,0.02394819822853056,0.06282480893392983,-0.014611795198369304,-0.011655490693667114,0.05005088545574865,0.04262750229971868,0.03203309870240134,0.006242307110374323,0.03671193044456733
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,106500000.0,,,112210000.0,116700000.0,124700000.0,135200000.0,147200000.0,166200000.0,178100000.0,198400000.0,202500000.0,221575300.0,218534700.0,206626300.0,218873100.0,220140500.0,233271800.0,240970900.0,242517200.0,245432900.0,240236000.0,250281900.0,253541900.0,256787200.0,263145100.0,280284600.0,296944100.0,311301600.0,327248700.0,317214400.0,319271200.0,316489900.0,332265200.0,366666800.0,401932300.0,412000000.0,408000000.0,404028900.0,,East Asia & Pacific,Lower middle income,Fiscal year ends on September 30; reporting period for national accounts data: FY. The source for national accounts data is the Pacific and Virgin Islands Training Initiative.,"Micronesia, Fed. Sts.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035805701054143046,0.05027238145607216,0.0568510555691526,0.07123505474660674,0.06557830516921759,0.06080823575822625,0.043727282924858724,0.037512233009129314,0.025727012662669635,-0.023014576091787586,0.0005158989698461625,0.021342607603474173,0.021464514274931235,0.0305954412202587,0.013040406872681487,0.006134543312880103,-0.003145330443815375,0.0065427416567085395,0.018131523055033183,0.00858996507043841,0.012469266266245116,0.029616012906723554,0.04110165709805136,0.03560476203054752,0.032922512849291596,0.006291599078252608,-0.008192766166795429,-0.0007618950815465597,0.013386320781677563,0.050277135663275185,0.06550628773893719,0.03962139665723852,0.005006995961485794,-0.006491153943450789
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,141468978.4,167637908.5,182796536.5,154480244.2,215679855.3,226474285.6,245849781.7,271543680.3,294468564.5,318124701.1,323802475.5,381687073.1,430508357.7,722780701.1,1544216004.0,2157592937.0,3009409971.0,2809349074.0,2389479269.0,3030251116.0,4279637934.0,3862269127.0,3618007844.0,3391275731.0,3561451562.0,3339914759.0,3403638194.0,3281797039.0,3834503378.0,4186411457.0,5952293766.0,5402919957.0,5592390849.0,4378645081.0,4190819314.0,4958845906.0,5694040337.0,5326816859.0,4483417120.0,4662992036.0,5080483464.0,5023265365.0,5335451308.0,6511903657.0,7770219480.0,9582783318.0,10327598801.0,12455410056.0,15571349776.0,12113699661.0,14372591916.0,18210308748.0,17170465294.0,17595745653.0,18203968002.0,14383107714.0,14023890620.0,14929488771.0,16867326390.0,16874405460.0,15314577168.0,20216843174.0,,Sub-Saharan Africa,Upper middle income,,Gabon,,,,,0.08918649666347545,-0.026878866137470148,0.05668904965914745,0.13600955354088873,0.04460816115573252,0.062364623794373575,0.06199638250913142,0.054190821438016235,0.03216012024713688,0.06260050993754529,0.09959766127208791,0.23718040297034593,0.5307660464358528,0.4398623902606098,0.2490824377240206,0.09197341339480625,-0.0740078525977943,0.025551887105818682,0.2144172304557035,0.08422971157281745,-0.054443483722741326,-0.04242340372846576,-0.005238017202342404,-0.005074045660079074,-0.01499421274237378,-0.005834292458868795,0.04053153180330771,0.08453456314167807,0.15786629173660915,0.08875177098395692,-0.02057529798498836,-0.0676684016022363,-0.0916906039596248,0.042350125355448576,0.10757684433472425,0.02414720522346392,-0.0765865368978218,-0.043395757297788884,0.042554175749731415,0.025117897384486332,0.01645628655761855,0.09037013666058824,0.1334978702303975,0.13743843811498335,0.0994834353904972,0.09132839189946251,0.14668016596424915,-0.009229826442978095,-0.026349828195189273,0.14554855655537113,0.0610821037547733,-0.011378338075261674,0.019673970606033597,-0.06499266237439438,-0.08328539448822136,0.0125055237652969,0.06347163534989764,0.04166446227330245,-0.031678472161732696,0.062090735799874563
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,73233967692.0,77741965703.0,81247564157.0,86561961812.0,94407558351.0,101825000000.0,108573000000.0,113117000000.0,107760000000.0,116465000000.0,130672000000.0,148114000000.0,169965000000.0,192538000000.0,206131000000.0,241757000000.0,232615000000.0,263066000000.0,335883000000.0,438994000000.0,564948000000.0,540766000000.0,515049000000.0,489618000000.0,461487000000.0,489285000000.0,601453000000.0,745163000000.0,910123000000.0,926885000000.0,1093170000000.0,1142800000000.0,1179660000000.0,1061390000000.0,1140490000000.0,1346180000000.0,1421620000000.0,1561810000000.0,1655060000000.0,1689290000000.0,1666130000000.0,1648660000000.0,1785840000000.0,2056610000000.0,2422960000000.0,2544810000000.0,2709910000000.0,3092820000000.0,2931500000000.0,2417640000000.0,2491400000000.0,2666400000000.0,2706340000000.0,2786320000000.0,3065220000000.0,2934860000000.0,2699660000000.0,2683400000000.0,2878150000000.0,2857060000000.0,2704610000000.0,3131380000000.0,,Europe & Central Asia,High income,,United Kingdom,,,,,0.03521986016377787,0.03647108538278543,0.0513132518148276,0.0556236448481382,0.04770341007711121,0.03567736948237665,-0.0025022726508933113,0.0097701248585913,0.0663709818261109,0.08342842738781808,0.09158858822894356,0.0913736109966139,0.06641915479871785,0.07883294552766906,0.04111363776878307,0.028557450695577247,0.13027321446640294,0.18612726168758043,0.18925088697672154,0.07197238543137274,-0.03035367099883568,-0.03257791140091926,-0.0359409384486451,-0.00022675876709721265,0.09231376861540252,0.15052606031997073,0.14806408588344455,0.07545321899157553,0.06299006383634675,0.07229626334461359,0.02570636279495031,-0.02433306621230824,-0.011192976169222546,0.08245382850548344,0.0762108042323546,0.050771669677663445,0.05198627239687337,0.026499330993341674,0.0022245740228148403,-0.008082322820787025,0.02339797663634413,0.07648243380815867,0.10705169046223295,0.0735801504381024,0.03801319532650416,0.06716873737411722,0.02654583116297493,-0.07881753494963395,-0.05277928494996298,0.033184517117752055,0.027968086577336404,0.014772206542889244,0.042380867236421205,0.017463407353168536,-0.041447714414450054,-0.029417010833942214,0.02156996889897478,0.021122819854245245,-0.020516611326036327,0.03103198306894117
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7753501868.0,6357615894.0,3690328964.0,2701181331.0,2514070772.0,2693768413.0,3095047604.0,3510520231.0,3613541517.0,2800049395.0,3057475335.0,3219488664.0,3395728014.0,3991284895.0,5125365192.0,6410823633.0,7745394293.0,10172882371.0,12795076469.0,10766836277.0,12243505583.0,15107441447.0,16488403076.0,17189551521.0,17627003455.0,14953950557.0,15141758567.0,16242916916.0,17596922470.0,17470436259.0,15842922533.0,18629365597.0,,Europe & Central Asia,Upper middle income,"Includes self-governed areas only, which mostly exclude Abkhazia and South Ossetia, but small areas in Abkhazia and South Ossetia are included before 2008 or 2009 because of the changes in self-governed areas.",Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2192312988810049,-0.2482274143288613,-0.1200915823368679,-0.0009156129114377132,0.071757697529794,0.09228777925365095,0.05298432258896746,-0.07260502689129389,-0.05417678135721837,0.0476279321453108,0.03559507985936783,0.07425803181001212,0.1470895038576001,0.1711172201700739,0.14755340345027723,0.1663889532721683,0.18213330054624133,0.01909505781123544,-0.01458092231824748,0.11952622183346273,0.1043098282349808,0.04397766826288918,0.022507803995954756,-0.04538014095109366,-0.049396791426307485,0.02794377484719046,0.05136488520122762,0.024581655213776532,-0.03439495530143355,0.02164051008045398
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,1217086835.0,1302521008.0,1382352941.0,1540616246.0,1731092437.0,2053221289.0,2126050420.0,1746806039.0,1666910166.0,1962051319.0,2215029450.0,2417107708.0,2112292945.0,2465492958.0,2894409938.0,2810106383.0,2765254237.0,3189428571.0,3662478185.0,4020227920.0,4445228216.0,4222441615.0,4035994398.0,4057275043.0,4412279843.0,4504342149.0,5727602645.0,5074829932.0,5197840979.0,5251764264.0,5889174825.0,6596546196.0,6413901602.0,5966255778.0,5444560669.0,6465137615.0,6934984709.0,6891308594.0,7480968858.0,7719354839.0,4983024408.0,5314909954.0,6166330136.0,7632406553.0,8881368538.0,10744675210.0,20440893017.0,24827844950.0,28678701891.0,26048108185.0,32197272797.0,39337314810.0,41270954737.0,62823043706.0,54782847753.0,49406568433.0,56165172899.0,60406382899.0,67299280680.0,68337537816.0,70043199814.0,77594279055.0,,Sub-Saharan Africa,Lower middle income,"The World Bank systematically assesses the appropriateness of official exchange rates as conversion factors. In this country, multiple or dual exchange rate activity exists and must be accounted for appropriately in underlying statistics. An alternative estimate (“alternative conversion factor” - PA.NUS.ATLS) is thus calculated as a weighted average of the different exchange rates in use in the country. Doing so better reflects economic reality and leads to more accurate cross-country comparisons and country classifications by income level. For this country, this applies to the period 1974-1987. Alternative conversion factors are used in the Atlas methodology and elsewhere in World Development Indicators as single-year conversion factors.",Ghana,,,,,0.04335585781112372,0.05755568829186575,0.07787179075962958,0.10047562722737857,0.07090537970473854,-0.05244816858399448,-0.07789676604557594,0.03949377428826417,0.09940009421565987,0.07200105706025539,-0.015705901462726324,0.0066285747504963854,0.11071327900239325,0.044575090008258655,-0.015101048173015386,0.04310983368231369,0.09819634351043405,0.08022095630232062,0.06669355710551006,0.016492844775844118,-0.03168015876607566,-0.013212592443059057,0.0301587715845002,0.035457570005782424,0.09086232775530201,0.04055100633034958,-0.03183353436998326,0.011489185143519709,0.04250261429095259,0.0789561500288849,0.028859207873097814,-0.03292144419322729,-0.05315218163171054,0.027129734564428798,0.08399568998678397,0.021506908622599186,0.02558292036548515,0.038547669598475,-0.12666997945897718,-0.11697777329886438,0.07360514976354149,0.12820632000280274,0.12932178634213543,0.12075477744792584,0.3203021317492589,0.3220521216366359,0.11948911390757844,0.01612168753445853,0.03932936808631382,0.1472978369910387,0.08628006470550975,0.16888401836683875,0.09900591412607862,-0.07695705831487443,0.00834116787998429,0.06929954040283581,0.062138392704175205,0.04197867780879472,0.013409999397386407,0.04325415975649505
Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,High income,The DEC conversion is not reported when national accounts data are unavailable.,Gibraltar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,1995186721.0,2041538040.0,2384295982.0,2432029434.0,2666750686.0,3015058139.0,3284620543.0,3279096606.0,3383092828.0,3693710533.0,3868968302.0,3783700462.0,3588375477.0,3461282543.0,2995361141.0,2829435957.0,2950198649.0,3446441698.0,3635458133.0,2937071767.0,4220019243.0,6281917656.0,6964179194.0,6716904569.0,6853467858.0,6785137173.0,7638045254.0,8376613843.0,8778473615.0,8794202444.0,8595955581.0,10324668267.0,11857030337.0,13442861444.0,14177835816.0,16091817842.0,,Sub-Saharan Africa,Low income,,Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0611876988982325,0.06007627945869465,0.038024050916513064,0.07425888601718778,0.07193288972975709,0.02837814912734804,0.009895033856393676,0.040485938533669774,0.04574810366544524,0.008055933021725137,-0.02478380950101955,-0.029251410919687637,-0.05843471678165646,-0.06497991759349853,-0.005051298688882544,0.06796500647981318,0.07210164550063669,-0.05191369310007776,0.05095735668871004,0.2884252487138783,0.18173065608756822,0.022568270818079217,-0.005327416129758733,0.003374712021597226,0.036789560504987495,0.07276176883701813,0.04747964814777639,0.016348509456777238,-0.006979109843800124,0.05493705961158879,0.11316768266765087,0.09195616665241935,0.06139736203172963,0.061787956864232774
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,44212353.7,46695363.16,41160658.57,45168722.7,52296836.75,55728608.97,59161545.0,75187969.92,95797533.46,115182522.1,112189468.5,138094243.3,171836793.4,207114382.5,241080708.9,218764445.8,216051496.0,213446562.6,177338801.9,225724851.7,185646209.4,220626484.2,266673126.2,284119692.5,317083373.5,690314321.4,714255460.5,755042548.1,746491692.6,785996982.5,848237108.6,803630742.5,840285264.6,814723460.1,782915402.4,687408804.6,578236035.1,487038821.6,961900106.9,1027702254.0,1054113427.0,1279704745.0,1561763437.0,1450140386.0,1543292393.0,1409694554.0,1415006238.0,1375608956.0,1229460602.0,1378176868.0,1484579844.0,1504909753.0,1670670669.0,1813608280.0,1812169484.0,2038417462.0,,Sub-Saharan Africa,Low income,,"Gambia, The",,,,,,,,,,,-0.02355850636126533,-0.011018842275685059,0.08308955744663149,0.0725399170463612,0.04196875320751747,0.10498585523468296,0.17427984472040792,0.15277904922991326,0.0540614277884941,0.06233868586542313,0.15271343896323053,0.1446645365050796,0.1194776651505205,0.01840884080265326,-0.03587885914915634,-0.008169464371793334,-0.06369897805456659,0.01881829976879268,0.015377273520868595,-0.007586288506169048,0.1283168020337475,0.08796409718046827,0.059411637517087446,0.34435876325962744,0.310871233190112,0.030326446329729473,0.014823393458941458,0.013483037487406424,0.043511956787211314,0.007423060264648562,-0.0031346669754801493,0.0045800748664135416,-0.0232966069618733,-0.05506568011493451,-0.096079771747976,-0.10851064210905914,0.1848815580566625,0.28262955527575717,0.030985262875658837,0.07583951195143035,0.14001168272917353,0.04255767347701833,-0.003957992849832892,-0.009384791082244881,-0.028513627395407748,-0.00812565439964641,-0.045772150829346825,0.0006218617493922718,0.0648693194412886,0.029757981632740016,0.04014949537425361,0.06416999869039897,0.027470405441329948,0.03972035654469841
Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,78733594.84,78540057.14,87702828.57,89374237.29,98775328.95,108985740.2,112386489.0,114971207.2,122666858.8,118537875.1,110653830.7,154731969.7,165523634.5,163577538.3,138478900.6,143856253.1,130225018.8,173836362.0,164458120.3,213143016.4,243961995.5,257150374.1,226313443.7,236880821.7,235620043.5,253966922.3,270419779.4,268550998.2,206457544.5,224446663.8,371095510.0,392621385.9,417806667.1,477458598.7,532062927.4,587029054.4,592365688.1,696910810.9,868154708.5,830126470.0,849878424.2,1099818652.0,989271229.6,1046087418.0,1054915645.0,1048229629.0,1179004941.0,1350177128.0,1504630121.0,1439638443.0,1431758243.0,1638517533.0,,Sub-Saharan Africa,Low income,,Guinea-Bissau,,,,,,,,,,,,,,,0.03661583757880282,0.044015737409851985,0.040427033813269064,0.06836366643399638,0.04397125233808197,0.017981309908154053,0.029605957384594372,0.010235631260520295,-0.03377173802660327,0.09288459773456048,0.14366242739666424,0.018703671438436098,-0.057731807797098966,-0.041920181420707636,-0.020276315104526876,0.06513329391307043,0.08090360287401555,0.07031142423938053,0.14048335598264883,0.06456459300422068,-0.02471983434012459,-0.026996848769664683,0.013523818980045732,0.023487206460613086,0.04698889210777879,0.01878655518917105,-0.08603246834603917,-0.05804795251340977,0.21586394636224138,0.20490719880926433,0.04031107527221578,0.0673837558132937,0.0839166259915578,0.07129224035151593,0.03643554377834435,0.058861607021560625,0.1358886066207139,0.06004024441947897,-0.007067118131664274,0.09831169009782781,0.05192842733034442,-0.016557515093566955,0.021646813449354596,0.0006821451466503259,0.03776566396784764,0.08803977471750168,0.08468768353267464,0.021615710228943374,-0.01641179189406028,0.044077057194077174
Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,,,9122751.453,10840095.13,12712471.4,64748333.33,69110000.0,72317446.93,67514285.71,67225714.29,66331428.57,64946954.76,65429198.24,81203226.91,94159862.71,104295643.4,103653049.9,103987520.1,,,50642880.77,36731422.85,44294647.73,44442456.95,50320914.41,62118564.85,76407396.76,93345847.73,100534663.3,88265974.58,112119406.5,110906032.1,134707184.4,136047896.2,100807001.8,141853368.3,232463036.4,442337849.5,370687618.7,621117885.7,1045998496.0,1461139022.0,1806742742.0,2484745935.0,4410764339.0,8217369093.0,10086528699.0,13071718759.0,19749893536.0,15027795173.0,16314442183.0,21357344847.0,22388345810.0,21948835350.0,21765454404.0,13185496836.0,11240809132.0,12200912828.0,13097011143.0,11364133802.0,10099158075.0,12269392840.0,,Sub-Saharan Africa,Upper middle income,,Equatorial Guinea,,,,,,,0.11695252789938548,0.8143949709220009,0.7583431533026728,0.03753995611015348,-0.007756502693168743,-0.024042782961384623,-0.005874475731649675,-0.01142917547145439,-0.0045546644187961505,0.07730373385276113,0.12901073845852573,0.08700354368869334,0.032536523948851315,-0.000985746611409044,,,,,-0.04366301902538838,0.06558173952509905,0.043435858202255595,0.11808404724480082,0.14937644609096923,0.14540180601210384,0.09578867620982878,-0.0184793549231409,0.03702283796946837,0.07908075962312444,0.0630898936923685,0.07048081303378018,-0.09210983158289765,0.014026428325991658,0.32115691638478516,0.4609594094544882,0.16829196930061596,0.11979874831845994,0.4131046534076326,0.32996180291881627,0.199835625598902,0.19361284315276728,0.3464984111840097,0.4898764947482439,0.31747573325006906,0.16734698785772495,0.2510490672336838,0.047580785045170604,-0.061712731602920234,0.12430462620474492,0.11126232922806945,0.009147712712393785,-0.009361404851779054,-0.1562217247592691,-0.19768801760037125,-0.025537176464425992,0.052264392226559986,-0.023404606520777804,-0.08299650485200827,0.025877672469692303
