Country Name,Region,IncomeGroup,TotalGDP,GDPPercentage
Grenada,Latin America & Caribbean,Upper middle income,1108472771161.72,0.0001189055388901119
Greenland,Europe & Central Asia,High income,9084014208861.57,4.5814955517573666e-05
Guatemala,Latin America & Caribbean,Upper middle income,1108472771161.72,0.00816438674494031
Guam,East Asia & Pacific,High income,9084014208861.57,
Guyana,Latin America & Caribbean,Upper middle income,1108472771161.72,0.0004414482214002973
High income,,,,
"Hong Kong SAR, China",East Asia & Pacific,High income,9084014208861.57,0.003292277032198525
Honduras,Latin America & Caribbean,Lower middle income,820510837872.04,0.005455987877759329
Heavily indebted poor countries (HIPC),,,,
Croatia,Europe & Central Asia,High income,9084014208861.57,
Haiti,Latin America & Caribbean,Lower middle income,820510837872.04,0.001978767281381362
Hungary,Europe & Central Asia,High income,9084014208861.57,
IBRD only,,,,
IDA & IBRD total,,,,
IDA total,,,,
IDA blend,,,,
Indonesia,East Asia & Pacific,Lower middle income,820510837872.04,0.0987827090915772
IDA only,,,,
Isle of Man,Europe & Central Asia,High income,9084014208861.57,
India,South Asia,Lower middle income,820510837872.04,0.2660074552653725
Ireland,Europe & Central Asia,High income,9084014208861.57,0.002285999040351837
"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,820510837872.04,0.19057030423330662
Iraq,Middle East & North Africa,Upper middle income,1108472771161.72,0.036728825718769245
Iceland,Europe & Central Asia,High income,9084014208861.57,0.0003044854700141024
Israel,Middle East & North Africa,High income,9084014208861.57,
Italy,Europe & Central Asia,High income,9084014208861.57,0.048771610194951805
Jamaica,Latin America & Caribbean,Upper middle income,1108472771161.72,0.003265117750440408
Jordan,Middle East & North Africa,Upper middle income,1108472771161.72,0.004438907052126534
Japan,East Asia & Pacific,High income,9084014208861.57,0.13686900652215248
Kazakhstan,Europe & Central Asia,Upper middle income,1108472771161.72,
Kenya,Sub-Saharan Africa,Lower middle income,820510837872.04,0.0072871657362952045
Kyrgyz Republic,Europe & Central Asia,Lower middle income,820510837872.04,
Cambodia,East Asia & Pacific,Lower middle income,820510837872.04,
Kiribati,East Asia & Pacific,Lower middle income,820510837872.04,4.611497629712098e-05
St. Kitts and Nevis,Latin America & Caribbean,High income,9084014208861.57,9.563401385397794e-06
"Korea, Rep.",East Asia & Pacific,High income,9084014208861.57,0.009660966938535681
Kuwait,Middle East & North Africa,High income,9084014208861.57,0.0022973801917484456
Latin America & Caribbean (excluding high income),,,,
Lao PDR,East Asia & Pacific,Lower middle income,820510837872.04,
Lebanon,Middle East & North Africa,Lower middle income,820510837872.04,
Liberia,Sub-Saharan Africa,Low income,69470538244.6,
Libya,Middle East & North Africa,Upper middle income,1108472771161.72,
St. Lucia,Latin America & Caribbean,Upper middle income,1108472771161.72,0.00017775541459038094
Latin America & Caribbean,,,,
Least developed countries: UN classification,,,,
Low income,,,,
Liechtenstein,Europe & Central Asia,High income,9084014208861.57,5.7687504428251344e-05
Sri Lanka,South Asia,Lower middle income,820510837872.04,0.006298409555933184
Lower middle income,,,,
Low & middle income,,,,
Lesotho,Sub-Saharan Africa,Lower middle income,820510837872.04,0.0004712909215226068
Late-demographic dividend,,,,
Lithuania,Europe & Central Asia,High income,9084014208861.57,
Luxembourg,Europe & Central Asia,High income,9084014208861.57,0.0004980416858646663
Latvia,Europe & Central Asia,High income,9084014208861.57,
"Macao SAR, China",East Asia & Pacific,High income,9084014208861.57,0.00012472550129817456
St. Martin (French part),Latin America & Caribbean,High income,9084014208861.57,
Morocco,Middle East & North Africa,Lower middle income,820510837872.04,0.01980651557406295
Monaco,Europe & Central Asia,High income,9084014208861.57,0.00012027191458311481
Moldova,Europe & Central Asia,Upper middle income,1108472771161.72,
Madagascar,Sub-Saharan Africa,Low income,69470538244.6,0.06745963298138519
Maldives,South Asia,Upper middle income,1108472771161.72,5.217068811658068e-05
Middle East & North Africa,,,,
Mexico,Latin America & Caribbean,Upper middle income,1108472771161.72,0.14087761473503735
Marshall Islands,East Asia & Pacific,Upper middle income,1108472771161.72,3.766353228166852e-05
Middle income,,,,
North Macedonia,Europe & Central Asia,Upper middle income,1108472771161.72,
Mali,Sub-Saharan Africa,Low income,69470538244.6,0.018680801369793276
Malta,Middle East & North Africa,High income,9084014208861.57,0.0001283321824687125
Myanmar,East Asia & Pacific,Lower middle income,820510837872.04,0.0017394161906519213
Middle East & North Africa (excluding high income),,,,
Montenegro,Europe & Central Asia,Upper middle income,1108472771161.72,
Mongolia,East Asia & Pacific,Lower middle income,820510837872.04,0.003321999548560604
Northern Mariana Islands,East Asia & Pacific,High income,9084014208861.57,
Mozambique,Sub-Saharan Africa,Low income,69470538244.6,
Mauritania,Sub-Saharan Africa,Lower middle income,820510837872.04,0.001420055131778418
Mauritius,Sub-Saharan Africa,Upper middle income,1108472771161.72,0.0009835847802173346
Malawi,Sub-Saharan Africa,Low income,69470538244.6,0.017607274549871207
Malaysia,East Asia & Pacific,Upper middle income,1108472771161.72,0.027377116720869434
North America,,,,
Namibia,Sub-Saharan Africa,Upper middle income,1108472771161.72,0.002072581977446537
New Caledonia,East Asia & Pacific,High income,9084014208861.57,9.069315341848719e-05
Niger,Sub-Saharan Africa,Low income,69470538244.6,0.025954883574551203
Nigeria,Sub-Saharan Africa,Lower middle income,820510837872.04,0.11833470968380079
Nicaragua,Latin America & Caribbean,Lower middle income,820510837872.04,0.003343455805062539
Netherlands,Europe & Central Asia,High income,9084014208861.57,0.01689176133721945
Norway,Europe & Central Asia,High income,9084014208861.57,0.006784141835762636
Nepal,South Asia,Lower middle income,820510837872.04,0.0029825014979042125
Nauru,East Asia & Pacific,High income,9084014208861.57,
New Zealand,East Asia & Pacific,High income,9084014208861.57,0.002676050383352108
OECD members,,,,
Oman,Middle East & North Africa,High income,9084014208861.57,0.0008732418849875538
Other small states,,,,
Pakistan,South Asia,Lower middle income,820510837872.04,0.03496832514535846
Panama,Latin America & Caribbean,High income,9084014208861.57,0.0006521077316481189
Peru,Latin America & Caribbean,Upper middle income,1108472771161.72,0.015634778608803142
Philippines,East Asia & Pacific,Lower middle income,820510837872.04,0.046019182093836784
Palau,East Asia & Pacific,Upper middle income,1108472771161.72,
Papua New Guinea,East Asia & Pacific,Lower middle income,820510837872.04,0.0031230453111938355
Poland,Europe & Central Asia,High income,9084014208861.57,
Pre-demographic dividend,,,,
Puerto Rico,Latin America & Caribbean,High income,9084014208861.57,0.0019018684474476559
"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,69470538244.6,
Portugal,Europe & Central Asia,High income,9084014208861.57,0.002998635858079942
Paraguay,Latin America & Caribbean,Upper middle income,1108472771161.72,0.00511807675713516
West Bank and Gaza,Middle East & North Africa,Lower middle income,820510837872.04,
Pacific island small states,,,,
Post-demographic dividend,,,,
French Polynesia,East Asia & Pacific,High income,9084014208861.57,0.0001413670953692769
Qatar,Middle East & North Africa,High income,9084014208861.57,0.0007119740413539635
Romania,Europe & Central Asia,High income,9084014208861.57,
Russian Federation,Europe & Central Asia,Upper middle income,1108472771161.72,
Rwanda,Sub-Saharan Africa,Low income,69470538244.6,0.021299505709746206
South Asia,,,,
Saudi Arabia,Middle East & North Africa,High income,9084014208861.57,0.014219704750570633
Sudan,Sub-Saharan Africa,Low income,69470538244.6,0.1184697003069461
Senegal,Sub-Saharan Africa,Lower middle income,820510837872.04,0.004350163699552067
Singapore,East Asia & Pacific,High income,9084014208861.57,0.001957737156845415
Solomon Islands,East Asia & Pacific,Lower middle income,820510837872.04,0.00022086283499921498
Sierra Leone,Sub-Saharan Africa,Low income,69470538244.6,0.014324119697998024
El Salvador,Latin America & Caribbean,Lower middle income,820510837872.04,0.004273371707183739
San Marino,Europe & Central Asia,High income,9084014208861.57,
Somalia,Sub-Saharan Africa,Low income,69470538244.6,0.010564210159362724
Serbia,Europe & Central Asia,Upper middle income,1108472771161.72,
Sub-Saharan Africa (excluding high income),,,,
South Sudan,Sub-Saharan Africa,Low income,69470538244.6,
Sub-Saharan Africa,,,,
Small states,,,,
Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,820510837872.04,
Suriname,Latin America & Caribbean,Upper middle income,1108472771161.72,0.0007970425823577603
Slovak Republic,Europe & Central Asia,High income,9084014208861.57,
Slovenia,Europe & Central Asia,High income,9084014208861.57,
Sweden,Europe & Central Asia,High income,9084014208861.57,0.011560307765432326
Eswatini,Sub-Saharan Africa,Lower middle income,820510837872.04,0.0006768175631174363
Sint Maarten (Dutch part),Latin America & Caribbean,High income,9084014208861.57,
Seychelles,Sub-Saharan Africa,High income,9084014208861.57,1.6150662815661358e-05
Syrian Arab Republic,Middle East & North Africa,Low income,69470538244.6,0.268788276495777
Turks and Caicos Islands,Latin America & Caribbean,High income,9084014208861.57,
Chad,Sub-Saharan Africa,Low income,69470538244.6,0.0119822852540617
East Asia & Pacific (IDA & IBRD countries),,,,
Europe & Central Asia (IDA & IBRD countries),,,,
Togo,Sub-Saharan Africa,Low income,69470538244.6,0.011022609151290432
Thailand,East Asia & Pacific,Upper middle income,1108472771161.72,0.03612432103499814
Tajikistan,Europe & Central Asia,Lower middle income,820510837872.04,
Turkmenistan,Europe & Central Asia,Upper middle income,1108472771161.72,
Latin America & the Caribbean (IDA & IBRD countries),,,,
Timor-Leste,East Asia & Pacific,Lower middle income,820510837872.04,
Middle East & North Africa (IDA & IBRD countries),,,,
Tonga,East Asia & Pacific,Upper middle income,1108472771161.72,5.490794681064862e-05
South Asia (IDA & IBRD),,,,
Sub-Saharan Africa (IDA & IBRD countries),,,,
Trinidad and Tobago,Latin America & Caribbean,High income,9084014208861.57,0.0008546607063236827
Tunisia,Middle East & North Africa,Lower middle income,820510837872.04,0.010176802544931434
Turkiye,Europe & Central Asia,Upper middle income,1108472771161.72,0.05564257573089405
Tuvalu,East Asia & Pacific,Upper middle income,1108472771161.72,
Tanzania,Sub-Saharan Africa,Lower middle income,820510837872.04,
Uganda,Sub-Saharan Africa,Low income,69470538244.6,0.03224868252944827
Ukraine,Europe & Central Asia,Lower middle income,820510837872.04,
Upper middle income,,,,
Uruguay,Latin America & Caribbean,High income,9084014208861.57,0.0005616769347435256
United States,North America,High income,9084014208861.57,0.40004781107177795
Uzbekistan,Europe & Central Asia,Lower middle income,820510837872.04,
St. Vincent and the Grenadines,Latin America & Caribbean,Upper middle income,1108472771161.72,0.00011029170294537043
"Venezuela, RB",Latin America & Caribbean,,,
British Virgin Islands,Latin America & Caribbean,High income,9084014208861.57,
Virgin Islands (U.S.),Latin America & Caribbean,High income,9084014208861.57,
Vietnam,East Asia & Pacific,Lower middle income,820510837872.04,
Vanuatu,East Asia & Pacific,Lower middle income,820510837872.04,0.00014306886488476474
World,,,,
Samoa,East Asia & Pacific,Lower middle income,820510837872.04,0.00013633314569020375
Kosovo,Europe & Central Asia,Upper middle income,1108472771161.72,
"Yemen, Rep.",Middle East & North Africa,Low income,69470538244.6,
South Africa,Sub-Saharan Africa,Upper middle income,1108472771161.72,0.08678978271895176
Zambia,Sub-Saharan Africa,Low income,69470538244.6,0.0462974344703599
Zimbabwe,Sub-Saharan Africa,Lower middle income,820510837872.04,0.009462479520850423
