Country Name,Region,IncomeGroup,TotalGDP,GDPPercentage
British Virgin Islands,Latin America & Caribbean,High income,1066804041042.99,
Virgin Islands (U.S.),Latin America & Caribbean,High income,1066804041042.99,
Vietnam,East Asia & Pacific,Lower middle income,81861132385.08,
Vanuatu,East Asia & Pacific,Lower middle income,81861132385.08,
World,,,,
Samoa,East Asia & Pacific,Lower middle income,81861132385.08,
Kosovo,Europe & Central Asia,Upper middle income,145786048098.90298,
"Yemen, Rep.",Middle East & North Africa,Low income,11453712277.0,
South Africa,Sub-Saharan Africa,Upper middle income,145786048098.90298,0.06731780034494157
Zambia,Sub-Saharan Africa,Low income,11453712277.0,0.06051687351112251
Zimbabwe,Sub-Saharan Africa,Lower middle income,81861132385.08,0.013652408260647198
