Country Name,Region,IncomeGroup,TotalGDP,GDPPercentage
Czechia,Europe & Central Asia,High income,1618420654648.46,
Germany,Europe & Central Asia,High income,1618420654648.46,
Djibouti,Middle East & North Africa,Lower middle income,120530553149.34,
Dominica,Latin America & Caribbean,Upper middle income,216220390295.31,
Denmark,Europe & Central Asia,High income,1618420654648.46,0.008069017370416954
Dominican Republic,Latin America & Caribbean,Upper middle income,216220390295.31,0.004785857608464624
Algeria,Middle East & North Africa,Lower middle income,120530553149.34,0.027966710331308705
East Asia & Pacific (excluding high income),,,,
Early-demographic dividend,,,,
East Asia & Pacific,,,,
Europe & Central Asia (excluding high income),,,,
Europe & Central Asia,,,,
Ecuador,Latin America & Caribbean,Upper middle income,216220390295.31,0.01181015392911068
"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,120530553149.34,0.046506749969484354
Euro area,,,,
Eritrea,Sub-Saharan Africa,Low income,15170997191.56,
Spain,Europe & Central Asia,High income,1618420654648.46,0.01955432238034192
Estonia,Europe & Central Asia,High income,1618420654648.46,
Ethiopia,Sub-Saharan Africa,Low income,15170997191.56,
European Union,,,,
Fragile and conflict affected situations,,,,
Finland,Europe & Central Asia,High income,1618420654648.46,0.0057889486167210635
Fiji,East Asia & Pacific,Upper middle income,216220390295.31,0.0007521302023268409
France,Europe & Central Asia,High income,1618420654648.46,0.0735117904348807
Faroe Islands,Europe & Central Asia,High income,1618420654648.46,
"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,120530553149.34,
Gabon,Sub-Saharan Africa,Upper middle income,216220390295.31,0.001255865276762892
United Kingdom,Europe & Central Asia,High income,1618420654648.46,0.06989344808168575
Georgia,Europe & Central Asia,Upper middle income,216220390295.31,
Ghana,Sub-Saharan Africa,Lower middle income,120530553149.34,0.01449264102219517
Gibraltar,Europe & Central Asia,High income,1618420654648.46,
Guinea,Sub-Saharan Africa,Low income,15170997191.56,
"Gambia, The",Sub-Saharan Africa,Low income,15170997191.56,0.0030779363129786737
Guinea-Bissau,Sub-Saharan Africa,Low income,15170997191.56,
Equatorial Guinea,Sub-Saharan Africa,Upper middle income,216220390295.31,0.00033446173522871784
Greece,Europe & Central Asia,High income,1618420654648.46,0.005731266944325281
Grenada,Latin America & Caribbean,Upper middle income,216220390295.31,
Greenland,Europe & Central Asia,High income,1618420654648.46,
Guatemala,Latin America & Caribbean,Upper middle income,216220390295.31,0.006722307725070866
Guam,East Asia & Pacific,High income,1618420654648.46,
Guyana,Latin America & Caribbean,Upper middle income,216220390295.31,0.0011570438396596796
High income,,,,
"Hong Kong SAR, China",East Asia & Pacific,High income,1618420654648.46,0.001663643491737837
Honduras,Latin America & Caribbean,Lower middle income,120530553149.34,0.004962227289033852
Heavily indebted poor countries (HIPC),,,,
Croatia,Europe & Central Asia,High income,1618420654648.46,
Haiti,Latin America & Caribbean,Lower middle income,120530553149.34,0.003062494864207974
Hungary,Europe & Central Asia,High income,1618420654648.46,
IBRD only,,,,
IDA & IBRD total,,,,
IDA total,,,,
IDA blend,,,,
Indonesia,East Asia & Pacific,Lower middle income,120530553149.34,0.04702340192513284
IDA only,,,,
Isle of Man,Europe & Central Asia,High income,1618420654648.46,
India,South Asia,Lower middle income,120530553149.34,0.41595214569273326
Ireland,Europe & Central Asia,High income,1618420654648.46,0.0020659874572141303
"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,120530553149.34,0.06268438576431914
Iraq,Middle East & North Africa,Upper middle income,216220390295.31,
Iceland,Europe & Central Asia,High income,1618420654648.46,0.00038384703038465463
Israel,Middle East & North Africa,High income,1618420654648.46,0.0024900819131447403
Italy,Europe & Central Asia,High income,1618420654648.46,0.050131045863736255
Jamaica,Latin America & Caribbean,Upper middle income,216220390295.31,0.00530951500657291
Jordan,Middle East & North Africa,Upper middle income,216220390295.31,0.00292181421852564
Japan,East Asia & Pacific,High income,1618420654648.46,0.07648320579972263
Kazakhstan,Europe & Central Asia,Upper middle income,216220390295.31,
Kenya,Sub-Saharan Africa,Lower middle income,120530553149.34,0.010226116729696177
Kyrgyz Republic,Europe & Central Asia,Lower middle income,120530553149.34,
Cambodia,East Asia & Pacific,Lower middle income,120530553149.34,0.007988490130855027
Kiribati,East Asia & Pacific,Lower middle income,120530553149.34,
St. Kitts and Nevis,Latin America & Caribbean,High income,1618420654648.46,1.0344861950391157e-05
"Korea, Rep.",East Asia & Pacific,High income,1618420654648.46,0.003000352965128676
Kuwait,Middle East & North Africa,High income,1618420654648.46,0.0015088123226717023
Latin America & Caribbean (excluding high income),,,,
Lao PDR,East Asia & Pacific,Lower middle income,120530553149.34,
Lebanon,Middle East & North Africa,Lower middle income,120530553149.34,
Liberia,Sub-Saharan Africa,Low income,15170997191.56,
Libya,Middle East & North Africa,Upper middle income,216220390295.31,
St. Lucia,Latin America & Caribbean,Upper middle income,216220390295.31,
Latin America & Caribbean,,,,
Least developed countries: UN classification,,,,
Low income,,,,
Liechtenstein,Europe & Central Asia,High income,1618420654648.46,
Sri Lanka,South Asia,Lower middle income,120530553149.34,0.015427333339257823
Lower middle income,,,,
Low & middle income,,,,
Lesotho,Sub-Saharan Africa,Lower middle income,120530553149.34,0.0004916663304994092
Late-demographic dividend,,,,
Lithuania,Europe & Central Asia,High income,1618420654648.46,
Luxembourg,Europe & Central Asia,High income,1618420654648.46,0.0006022672533870504
Latvia,Europe & Central Asia,High income,1618420654648.46,
"Macao SAR, China",East Asia & Pacific,High income,1618420654648.46,
St. Martin (French part),Latin America & Caribbean,High income,1618420654648.46,
Morocco,Middle East & North Africa,Lower middle income,120530553149.34,0.025274415618299857
Monaco,Europe & Central Asia,High income,1618420654648.46,
Moldova,Europe & Central Asia,Upper middle income,216220390295.31,
Madagascar,Sub-Saharan Africa,Low income,15170997191.56,0.06304377485034995
Maldives,South Asia,Upper middle income,216220390295.31,
Middle East & North Africa,,,,
Mexico,Latin America & Caribbean,Upper middle income,216220390295.31,0.1228376286053541
Marshall Islands,East Asia & Pacific,Upper middle income,216220390295.31,
Middle income,,,,
North Macedonia,Europe & Central Asia,Upper middle income,216220390295.31,
Mali,Sub-Saharan Africa,Low income,15170997191.56,0.018159286058879794
Malta,Middle East & North Africa,High income,1618420654648.46,
Myanmar,East Asia & Pacific,Lower middle income,120530553149.34,0.0027228153022194695
Middle East & North Africa (excluding high income),,,,
Montenegro,Europe & Central Asia,Upper middle income,216220390295.31,
Mongolia,East Asia & Pacific,Lower middle income,120530553149.34,
Northern Mariana Islands,East Asia & Pacific,High income,1618420654648.46,
Mozambique,Sub-Saharan Africa,Low income,15170997191.56,
Mauritania,Sub-Saharan Africa,Lower middle income,120530553149.34,0.002344761225395136
Mauritius,Sub-Saharan Africa,Upper middle income,216220390295.31,
Malawi,Sub-Saharan Africa,Low income,15170997191.56,0.01778491979090898
Malaysia,East Asia & Pacific,Upper middle income,216220390295.31,0.014748588269795436
North America,,,,
Namibia,Sub-Saharan Africa,Upper middle income,216220390295.31,
New Caledonia,East Asia & Pacific,High income,1618420654648.46,0.00011124225768059423
Niger,Sub-Saharan Africa,Low income,15170997191.56,0.04387232867397026
Nigeria,Sub-Saharan Africa,Lower middle income,120530553149.34,0.04316860581028945
Nicaragua,Latin America & Caribbean,Lower middle income,120530553149.34,0.00545232241559325
Netherlands,Europe & Central Asia,High income,1618420654648.46,0.015501261744864048
Norway,Europe & Central Asia,High income,1618420654648.46,0.005878877457274333
Nepal,South Asia,Lower middle income,120530553149.34,0.006985565099471299
Nauru,East Asia & Pacific,High income,1618420654648.46,
New Zealand,East Asia & Pacific,High income,1618420654648.46,0.0036834787524970694
OECD members,,,,
Oman,Middle East & North Africa,High income,1618420654648.46,6.62082011201685e-05
Other small states,,,,
Pakistan,South Asia,Lower middle income,120530553149.34,0.06193044431440805
Panama,Latin America & Caribbean,High income,1618420654648.46,0.0006391270384674365
Peru,Latin America & Caribbean,Upper middle income,216220390295.31,0.028694119692071314
Philippines,East Asia & Pacific,Lower middle income,120530553149.34,0.06409058726735213
Palau,East Asia & Pacific,Upper middle income,216220390295.31,
Papua New Guinea,East Asia & Pacific,Lower middle income,120530553149.34,0.003664688318095707
Poland,Europe & Central Asia,High income,1618420654648.46,
Pre-demographic dividend,,,,
Puerto Rico,Latin America & Caribbean,High income,1618420654648.46,0.002182807040835341
"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,15170997191.56,
Portugal,Europe & Central Asia,High income,1618420654648.46,0.0035468165519963956
Paraguay,Latin America & Caribbean,Upper middle income,216220390295.31,0.0022785760516254444
West Bank and Gaza,Middle East & North Africa,Lower middle income,120530553149.34,
Pacific island small states,,,,
Post-demographic dividend,,,,
French Polynesia,East Asia & Pacific,High income,1618420654648.46,0.00013654321993808243
Qatar,Middle East & North Africa,High income,1618420654648.46,
Romania,Europe & Central Asia,High income,1618420654648.46,
Russian Federation,Europe & Central Asia,Upper middle income,216220390295.31,
Rwanda,Sub-Saharan Africa,Low income,15170997191.56,0.010517437712582742
South Asia,,,,
Saudi Arabia,Middle East & North Africa,High income,1618420654648.46,
Sudan,Sub-Saharan Africa,Low income,15170997191.56,0.12297587584011395
Senegal,Sub-Saharan Africa,Lower middle income,120530553149.34,0.01034161817423656
Singapore,East Asia & Pacific,High income,1618420654648.46,0.000764970405218239
Solomon Islands,East Asia & Pacific,Lower middle income,120530553149.34,0.00020910485658165264
Sierra Leone,Sub-Saharan Africa,Low income,15170997191.56,0.022990927926217233
El Salvador,Latin America & Caribbean,Lower middle income,120530553149.34,0.008099191238178977
San Marino,Europe & Central Asia,High income,1618420654648.46,
Somalia,Sub-Saharan Africa,Low income,15170997191.56,0.017914469389737817
Serbia,Europe & Central Asia,Upper middle income,216220390295.31,
Sub-Saharan Africa (excluding high income),,,,
South Sudan,Sub-Saharan Africa,Low income,15170997191.56,
Sub-Saharan Africa,,,,
Small states,,,,
Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,120530553149.34,
Suriname,Latin America & Caribbean,Upper middle income,216220390295.31,0.001020717794924761
Slovak Republic,Europe & Central Asia,High income,1618420654648.46,
Slovenia,Europe & Central Asia,High income,1618420654648.46,
Sweden,Europe & Central Asia,High income,1618420654648.46,0.018089237548293086
Eswatini,Sub-Saharan Africa,Lower middle income,120530553149.34,0.0006202452645958786
Sint Maarten (Dutch part),Latin America & Caribbean,High income,1618420654648.46,
Seychelles,Sub-Saharan Africa,High income,1618420654648.46,1.0276705726801709e-05
Syrian Arab Republic,Middle East & North Africa,Low income,15170997191.56,0.09516301287058282
Turks and Caicos Islands,Latin America & Caribbean,High income,1618420654648.46,
Chad,Sub-Saharan Africa,Low income,15170997191.56,0.02965041238358738
East Asia & Pacific (IDA & IBRD countries),,,,
Europe & Central Asia (IDA & IBRD countries),,,,
Togo,Sub-Saharan Africa,Low income,15170997191.56,0.015272989149909278
Thailand,East Asia & Pacific,Upper middle income,216220390295.31,0.02607738074239478
Tajikistan,Europe & Central Asia,Lower middle income,120530553149.34,
Turkmenistan,Europe & Central Asia,Upper middle income,216220390295.31,
Latin America & the Caribbean (IDA & IBRD countries),,,,
Timor-Leste,East Asia & Pacific,Lower middle income,120530553149.34,
Middle East & North Africa (IDA & IBRD countries),,,,
Tonga,East Asia & Pacific,Upper middle income,216220390295.31,
South Asia (IDA & IBRD),,,,
Sub-Saharan Africa (IDA & IBRD countries),,,,
Trinidad and Tobago,Latin America & Caribbean,High income,1618420654648.46,0.0004708179371113571
Tunisia,Middle East & North Africa,Lower middle income,120530553149.34,0.009007793108314836
Turkiye,Europe & Central Asia,Upper middle income,216220390295.31,0.07235415874808612
Tuvalu,East Asia & Pacific,Upper middle income,216220390295.31,
Tanzania,Sub-Saharan Africa,Lower middle income,120530553149.34,
Uganda,Sub-Saharan Africa,Low income,15170997191.56,0.06378269315996749
Ukraine,Europe & Central Asia,Lower middle income,120530553149.34,
Upper middle income,,,,
Uruguay,Latin America & Caribbean,High income,1618420654648.46,0.0009872100157712357
United States,North America,High income,1618420654648.46,0.5324326512547947
Uzbekistan,Europe & Central Asia,Lower middle income,120530553149.34,
St. Vincent and the Grenadines,Latin America & Caribbean,Upper middle income,216220390295.31,7.323628409130422e-05
"Venezuela, RB",Latin America & Caribbean,,,
British Virgin Islands,Latin America & Caribbean,High income,1618420654648.46,
Virgin Islands (U.S.),Latin America & Caribbean,High income,1618420654648.46,
Vietnam,East Asia & Pacific,Lower middle income,120530553149.34,
Vanuatu,East Asia & Pacific,Lower middle income,120530553149.34,
World,,,,
Samoa,East Asia & Pacific,Lower middle income,120530553149.34,
Kosovo,Europe & Central Asia,Upper middle income,216220390295.31,
"Yemen, Rep.",Middle East & North Africa,Low income,15170997191.56,
South Africa,Sub-Saharan Africa,Upper middle income,216220390295.31,0.07317253315652339
Zambia,Sub-Saharan Africa,Low income,15170997191.56,0.09017205545071567
Zimbabwe,Sub-Saharan Africa,Lower middle income,120530553149.34,0.011590438801596504
