Country Name,Region,IncomeGroup,TotalGDP,GDPPercentage
Brazil,Latin America & Caribbean,Upper middle income,785372929628.41,0.25501133594553566
Barbados,Latin America & Caribbean,High income,6688714567169.82,8.265918683594543e-05
Brunei Darussalam,East Asia & Pacific,High income,6688714567169.82,0.00029028009560012435
Bhutan,South Asia,Lower middle income,473353509052.42,
Botswana,Sub-Saharan Africa,Upper middle income,785372929628.41,0.0007517151385384901
Central African Republic,Sub-Saharan Africa,Low income,53805074107.8,0.011347972917511245
Canada,North America,High income,6688714567169.82,0.032686848542336534
Central Europe and the Baltics,,,,
Switzerland,Europe & Central Asia,High income,6688714567169.82,
Channel Islands,Europe & Central Asia,High income,6688714567169.82,
Chile,Latin America & Caribbean,High income,6688714567169.82,0.002390583952630196
China,East Asia & Pacific,Upper middle income,785372929628.41,0.19040763229610366
Cote d'Ivoire,Sub-Saharan Africa,Lower middle income,473353509052.42,0.01669053835433822
Cameroon,Sub-Saharan Africa,Lower middle income,473353509052.42,0.009850675378607213
"Congo, Dem. Rep.",Sub-Saharan Africa,Low income,53805074107.8,0.28570926175476574
"Congo, Rep.",Sub-Saharan Africa,Lower middle income,473353509052.42,0.0018564809481589441
Colombia,Latin America & Caribbean,Upper middle income,785372929628.41,0.02962097505576982
Comoros,Sub-Saharan Africa,Lower middle income,473353509052.42,
Cabo Verde,Sub-Saharan Africa,Lower middle income,473353509052.42,
Costa Rica,Latin America & Caribbean,Upper middle income,785372929628.41,0.004486032911354565
Caribbean small states,,,,
Cuba,Latin America & Caribbean,Upper middle income,785372929628.41,0.022721314488701582
Curacao,Latin America & Caribbean,High income,6688714567169.82,
Cayman Islands,Latin America & Caribbean,High income,6688714567169.82,
Cyprus,Europe & Central Asia,High income,6688714567169.82,0.00014412732110467472
Czechia,Europe & Central Asia,High income,6688714567169.82,
Germany,Europe & Central Asia,High income,6688714567169.82,0.11070438012625695
Djibouti,Middle East & North Africa,Lower middle income,473353509052.42,
Dominica,Latin America & Caribbean,Upper middle income,785372929628.41,7.274278677650692e-05
Denmark,Europe & Central Asia,High income,6688714567169.82,0.009024593776250976
Dominican Republic,Latin America & Caribbean,Upper middle income,785372929628.41,0.006028218979026978
Algeria,Middle East & North Africa,Lower middle income,473353509052.42,0.05569725545243682
East Asia & Pacific (excluding high income),,,,
Early-demographic dividend,,,,
East Asia & Pacific,,,,
Europe & Central Asia (excluding high income),,,,
Europe & Central Asia,,,,
Ecuador,Latin America & Caribbean,Upper middle income,785372929628.41,0.015180688971086629
"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,473353509052.42,0.0312909987561954
Euro area,,,,
Eritrea,Sub-Saharan Africa,Low income,53805074107.8,
Spain,Europe & Central Asia,High income,6688714567169.82,0.024010592526742293
Estonia,Europe & Central Asia,High income,6688714567169.82,
Ethiopia,Sub-Saharan Africa,Low income,53805074107.8,
European Union,,,,
Fragile and conflict affected situations,,,,
Finland,Europe & Central Asia,High income,6688714567169.82,0.00542049745506497
Fiji,East Asia & Pacific,Upper middle income,785372929628.41,0.0010558544336285501
France,Europe & Central Asia,High income,6688714567169.82,0.0757556620052337
Faroe Islands,Europe & Central Asia,High income,6688714567169.82,
"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,473353509052.42,
Gabon,Sub-Saharan Africa,Upper middle income,785372929628.41,0.003042477247249347
United Kingdom,Europe & Central Asia,High income,6688714567169.82,0.05021637515354783
Georgia,Europe & Central Asia,Upper middle income,785372929628.41,
Ghana,Sub-Saharan Africa,Lower middle income,473353509052.42,0.007737300167757731
Gibraltar,Europe & Central Asia,High income,6688714567169.82,
Guinea,Sub-Saharan Africa,Low income,53805074107.8,
"Gambia, The",Sub-Saharan Africa,Low income,53805074107.8,0.0031936912317176644
Guinea-Bissau,Sub-Saharan Africa,Low income,53805074107.8,0.0022798381162756776
Equatorial Guinea,Sub-Saharan Africa,Upper middle income,785372929628.41,
Greece,Europe & Central Asia,High income,6688714567169.82,0.0066186415397797346
Grenada,Latin America & Caribbean,Upper middle income,785372929628.41,0.00011245916808182922
Greenland,Europe & Central Asia,High income,6688714567169.82,5.322234096328449e-05
Guatemala,Latin America & Caribbean,Upper middle income,785372929628.41,0.007729576575643157
Guam,East Asia & Pacific,High income,6688714567169.82,
Guyana,Latin America & Caribbean,Upper middle income,785372929628.41,0.0006456550523582713
High income,,,,
"Hong Kong SAR, China",East Asia & Pacific,High income,6688714567169.82,0.0027381953859857387
Honduras,Latin America & Caribbean,Lower middle income,473353509052.42,0.006543190308655779
Heavily indebted poor countries (HIPC),,,,
Croatia,Europe & Central Asia,High income,6688714567169.82,
Haiti,Latin America & Caribbean,Lower middle income,473353509052.42,0.0020580812888663204
Hungary,Europe & Central Asia,High income,6688714567169.82,
IBRD only,,,,
IDA & IBRD total,,,,
IDA total,,,,
IDA blend,,,,
Indonesia,East Asia & Pacific,Lower middle income,473353509052.42,0.10870463219551564
IDA only,,,,
Isle of Man,Europe & Central Asia,High income,6688714567169.82,
India,South Asia,Lower middle income,473353509052.42,0.2900580588804617
Ireland,Europe & Central Asia,High income,6688714567169.82,0.002189956818593617
"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,473353509052.42,0.16476970198685645
Iraq,Middle East & North Africa,Upper middle income,785372929628.41,0.03025604111825301
Iceland,Europe & Central Asia,High income,6688714567169.82,0.00037553197565475167
Israel,Middle East & North Africa,High income,6688714567169.82,
Italy,Europe & Central Asia,High income,6688714567169.82,0.04710292191961627
Jamaica,Latin America & Caribbean,Upper middle income,785372929628.41,0.003367125517365604
Jordan,Middle East & North Africa,Upper middle income,785372929628.41,0.0033136123844137396
Japan,East Asia & Pacific,High income,6688714567169.82,0.15154032808861306
Kazakhstan,Europe & Central Asia,Upper middle income,785372929628.41,
Kenya,Sub-Saharan Africa,Lower middle income,473353509052.42,0.011204596103274383
Kyrgyz Republic,Europe & Central Asia,Lower middle income,473353509052.42,
Cambodia,East Asia & Pacific,Lower middle income,473353509052.42,
Kiribati,East Asia & Pacific,Lower middle income,473353509052.42,9.551006901903703e-05
St. Kitts and Nevis,Latin America & Caribbean,High income,6688714567169.82,7.390558056197128e-06
"Korea, Rep.",East Asia & Pacific,High income,6688714567169.82,0.007770118894457599
Kuwait,Middle East & North Africa,High income,6688714567169.82,0.0023174720051716696
Latin America & Caribbean (excluding high income),,,,
Lao PDR,East Asia & Pacific,Lower middle income,473353509052.42,
Lebanon,Middle East & North Africa,Lower middle income,473353509052.42,
Liberia,Sub-Saharan Africa,Low income,53805074107.8,
Libya,Middle East & North Africa,Upper middle income,785372929628.41,
St. Lucia,Latin America & Caribbean,Upper middle income,785372929628.41,
Latin America & Caribbean,,,,
Least developed countries: UN classification,,,,
Low income,,,,
Liechtenstein,Europe & Central Asia,High income,6688714567169.82,6.532169556831189e-05
Sri Lanka,South Asia,Lower middle income,473353509052.42,0.005774085973232581
Lower middle income,,,,
Low & middle income,,,,
Lesotho,Sub-Saharan Africa,Lower middle income,473353509052.42,0.0005631295268806822
Late-demographic dividend,,,,
Lithuania,Europe & Central Asia,High income,6688714567169.82,
Luxembourg,Europe & Central Asia,High income,6688714567169.82,0.0007054479189708561
Latvia,Europe & Central Asia,High income,6688714567169.82,
"Macao SAR, China",East Asia & Pacific,High income,6688714567169.82,
St. Martin (French part),Latin America & Caribbean,High income,6688714567169.82,
Morocco,Middle East & North Africa,Lower middle income,473353509052.42,0.027963992770430962
Monaco,Europe & Central Asia,High income,6688714567169.82,0.00014958565281151685
Moldova,Europe & Central Asia,Upper middle income,785372929628.41,
Madagascar,Sub-Saharan Africa,Low income,53805074107.8,0.049619021259055776
Maldives,South Asia,Upper middle income,785372929628.41,
Middle East & North Africa,,,,
Mexico,Latin America & Caribbean,Upper middle income,785372929628.41,0.1305112464832429
Marshall Islands,East Asia & Pacific,Upper middle income,785372929628.41,
Middle income,,,,
North Macedonia,Europe & Central Asia,Upper middle income,785372929628.41,
Mali,Sub-Saharan Africa,Low income,53805074107.8,0.022724670345222096
Malta,Middle East & North Africa,High income,6688714567169.82,0.00011865884871146862
Myanmar,East Asia & Pacific,Lower middle income,473353509052.42,0.0019370610838726438
Middle East & North Africa (excluding high income),,,,
Montenegro,Europe & Central Asia,Upper middle income,785372929628.41,
Mongolia,East Asia & Pacific,Lower middle income,473353509052.42,
Northern Mariana Islands,East Asia & Pacific,High income,6688714567169.82,
Mozambique,Sub-Saharan Africa,Low income,53805074107.8,
Mauritania,Sub-Saharan Africa,Lower middle income,473353509052.42,0.0016998498192413185
Mauritius,Sub-Saharan Africa,Upper middle income,785372929628.41,0.00129284459228867
Malawi,Sub-Saharan Africa,Low income,53805074107.8,0.017638373936602766
Malaysia,East Asia & Pacific,Upper middle income,785372929628.41,0.020828801062368896
North America,,,,
Namibia,Sub-Saharan Africa,Upper middle income,785372929628.41,
New Caledonia,East Asia & Pacific,High income,6688714567169.82,0.0001264824031290616
Niger,Sub-Saharan Africa,Low income,53805074107.8,0.03297765692962356
Nigeria,Sub-Saharan Africa,Lower middle income,473353509052.42,0.077168250600113
Nicaragua,Latin America & Caribbean,Lower middle income,473353509052.42,0.004525430915867103
Netherlands,Europe & Central Asia,High income,6688714567169.82,0.02330193618442126
Norway,Europe & Central Asia,High income,6688714567169.82,0.0069554606558260125
Nepal,South Asia,Lower middle income,473353509052.42,0.0033889312455109575
Nauru,East Asia & Pacific,High income,6688714567169.82,
New Zealand,East Asia & Pacific,High income,6688714567169.82,0.002770415482513372
OECD members,,,,
Oman,Middle East & North Africa,High income,6688714567169.82,0.000409690286897606
Other small states,,,,
Pakistan,South Asia,Lower middle income,473353509052.42,0.037628357689068116
Panama,Latin America & Caribbean,High income,6688714567169.82,0.00048507954217769263
Peru,Latin America & Caribbean,Upper middle income,785372929628.41,0.01594122931245364
Philippines,East Asia & Pacific,Lower middle income,473353509052.42,0.054424604810835074
Palau,East Asia & Pacific,Upper middle income,785372929628.41,
Papua New Guinea,East Asia & Pacific,Lower middle income,473353509052.42,0.004115206683266144
Poland,Europe & Central Asia,High income,6688714567169.82,
Pre-demographic dividend,,,,
Puerto Rico,Latin America & Caribbean,High income,6688714567169.82,0.00166922954894818
"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,53805074107.8,
Portugal,Europe & Central Asia,High income,6688714567169.82,0.0035115288319050304
Paraguay,Latin America & Caribbean,Upper middle income,785372929628.41,0.00325941606392159
West Bank and Gaza,Middle East & North Africa,Lower middle income,473353509052.42,
Pacific island small states,,,,
Post-demographic dividend,,,,
French Polynesia,East Asia & Pacific,High income,6688714567169.82,0.00015033827963531777
Qatar,Middle East & North Africa,High income,6688714567169.82,0.0006057965805400653
Romania,Europe & Central Asia,High income,6688714567169.82,
Russian Federation,Europe & Central Asia,Upper middle income,785372929628.41,
Rwanda,Sub-Saharan Africa,Low income,53805074107.8,0.016833154908129776
South Asia,,,,
Saudi Arabia,Middle East & North Africa,High income,6688714567169.82,0.012000173050584016
Sudan,Sub-Saharan Africa,Low income,53805074107.8,0.14256090391459983
Senegal,Sub-Saharan Africa,Lower middle income,473353509052.42,0.006930030677424909
Singapore,East Asia & Pacific,High income,6688714567169.82,0.0011238596414169793
Solomon Islands,East Asia & Pacific,Lower middle income,473353509052.42,0.00023454371389841164
Sierra Leone,Sub-Saharan Africa,Low income,53805074107.8,0.017855720019549704
El Salvador,Latin America & Caribbean,Lower middle income,473353509052.42,0.006608084529175011
San Marino,Europe & Central Asia,High income,6688714567169.82,
Somalia,Sub-Saharan Africa,Low income,53805074107.8,0.010500609265364719
Serbia,Europe & Central Asia,Upper middle income,785372929628.41,
Sub-Saharan Africa (excluding high income),,,,
South Sudan,Sub-Saharan Africa,Low income,53805074107.8,
Sub-Saharan Africa,,,,
Small states,,,,
Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,473353509052.42,
Suriname,Latin America & Caribbean,Upper middle income,785372929628.41,0.0009364977735456112
Slovak Republic,Europe & Central Asia,High income,6688714567169.82,
Slovenia,Europe & Central Asia,High income,6688714567169.82,
Sweden,Europe & Central Asia,High income,6688714567169.82,0.01561465943136998
Eswatini,Sub-Saharan Africa,Lower middle income,473353509052.42,0.0007195813885099552
Sint Maarten (Dutch part),Latin America & Caribbean,High income,6688714567169.82,
Seychelles,Sub-Saharan Africa,High income,6688714567169.82,1.2790554754708208e-05
Syrian Arab Republic,Middle East & North Africa,Low income,53805074107.8,0.15336796127195984
Turks and Caicos Islands,Latin America & Caribbean,High income,6688714567169.82,
Chad,Sub-Saharan Africa,Low income,53805074107.8,0.020702882422728927
East Asia & Pacific (IDA & IBRD countries),,,,
Europe & Central Asia (IDA & IBRD countries),,,,
Togo,Sub-Saharan Africa,Low income,53805074107.8,0.015319444404974963
Thailand,East Asia & Pacific,Upper middle income,785372929628.41,0.030567096563104648
Tajikistan,Europe & Central Asia,Lower middle income,473353509052.42,
Turkmenistan,Europe & Central Asia,Upper middle income,785372929628.41,
Latin America & the Caribbean (IDA & IBRD countries),,,,
Timor-Leste,East Asia & Pacific,Lower middle income,473353509052.42,
Middle East & North Africa (IDA & IBRD countries),,,,
Tonga,East Asia & Pacific,Upper middle income,785372929628.41,5.2927049178620354e-05
South Asia (IDA & IBRD),,,,
Sub-Saharan Africa (IDA & IBRD countries),,,,
Trinidad and Tobago,Latin America & Caribbean,High income,6688714567169.82,0.000532588649467116
Tunisia,Middle East & North Africa,Lower middle income,473353509052.42,0.012608006692391687
Turkiye,Europe & Central Asia,Upper middle income,785372929628.41,0.08288898557122501
Tuvalu,East Asia & Pacific,Upper middle income,785372929628.41,
Tanzania,Sub-Saharan Africa,Lower middle income,473353509052.42,
Uganda,Sub-Saharan Africa,Low income,53805074107.8,0.04498201907780924
Ukraine,Europe & Central Asia,Lower middle income,473353509052.42,
Upper middle income,,,,
Uruguay,Latin America & Caribbean,High income,6688714567169.82,0.0007341107523261626
United States,North America,High income,6688714567169.82,0.35157726890340707
Uzbekistan,Europe & Central Asia,Lower middle income,473353509052.42,
St. Vincent and the Grenadines,Latin America & Caribbean,Upper middle income,785372929628.41,7.747245822285725e-05
"Venezuela, RB",Latin America & Caribbean,,,
British Virgin Islands,Latin America & Caribbean,High income,6688714567169.82,
Virgin Islands (U.S.),Latin America & Caribbean,High income,6688714567169.82,
Vietnam,East Asia & Pacific,Lower middle income,473353509052.42,
Vanuatu,East Asia & Pacific,Lower middle income,473353509052.42,
World,,,,
Samoa,East Asia & Pacific,Lower middle income,473353509052.42,
Kosovo,Europe & Central Asia,Upper middle income,785372929628.41,
"Yemen, Rep.",Middle East & North Africa,Low income,53805074107.8,
South Africa,Sub-Saharan Africa,Upper middle income,785372929628.41,0.0657106936222228
Zambia,Sub-Saharan Africa,Low income,53805074107.8,0.052288284081968235
Zimbabwe,Sub-Saharan Africa,Lower middle income,473353509052.42,0.009193130328137266
