Country Name,Region,IncomeGroup,TotalGDP,GDPPercentage
Greece,Europe & Central Asia,High income,1149102923846.45,0.005130330714211778
Grenada,Latin America & Caribbean,Upper middle income,152951047706.31,
Greenland,Europe & Central Asia,High income,1149102923846.45,
Guatemala,Latin America & Caribbean,Upper middle income,152951047706.31,0.00825623635102372
Guam,East Asia & Pacific,High income,1149102923846.45,
Guyana,Latin America & Caribbean,Upper middle income,152951047706.31,0.0011491053597585074
High income,,,,
"Hong Kong SAR, China",East Asia & Pacific,High income,1149102923846.45,0.001684181830746613
Honduras,Latin America & Caribbean,Lower middle income,91134270748.95,0.0045010509946361325
Heavily indebted poor countries (HIPC),,,,
Croatia,Europe & Central Asia,High income,1149102923846.45,
Haiti,Latin America & Caribbean,Lower middle income,91134270748.95,0.0032357026349870417
Hungary,Europe & Central Asia,High income,1149102923846.45,
IBRD only,,,,
IDA & IBRD total,,,,
IDA total,,,,
IDA blend,,,,
Indonesia,East Asia & Pacific,Lower middle income,91134270748.95,
IDA only,,,,
Isle of Man,Europe & Central Asia,High income,1149102923846.45,
India,South Asia,Lower middle income,91134270748.95,0.5313250773947504
Ireland,Europe & Central Asia,High income,1149102923846.45,0.002115427362992964
"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,91134270748.95,0.054080950859606076
Iraq,Middle East & North Africa,Upper middle income,152951047706.31,0.012935103895456216
Iceland,Europe & Central Asia,High income,1149102923846.45,0.00029593663286635335
Israel,Middle East & North Africa,High income,1149102923846.45,0.0026040603247127875
Italy,Europe & Central Asia,High income,1149102923846.45,0.05022243165722869
Jamaica,Latin America & Caribbean,Upper middle income,152951047706.31,0.005404934968391818
Jordan,Middle East & North Africa,Upper middle income,152951047706.31,
Japan,East Asia & Pacific,High income,1149102923846.45,0.06048033675205126
Kazakhstan,Europe & Central Asia,Upper middle income,152951047706.31,
Kenya,Sub-Saharan Africa,Lower middle income,91134270748.95,0.010167298657082584
Kyrgyz Republic,Europe & Central Asia,Lower middle income,91134270748.95,
Cambodia,East Asia & Pacific,Lower middle income,91134270748.95,0.007994483646081013
Kiribati,East Asia & Pacific,Lower middle income,91134270748.95,
St. Kitts and Nevis,Latin America & Caribbean,High income,1149102923846.45,1.1168039105707517e-05
"Korea, Rep.",East Asia & Pacific,High income,1149102923846.45,0.003470948333896124
Kuwait,Middle East & North Africa,High income,1149102923846.45,
Latin America & Caribbean (excluding high income),,,,
Lao PDR,East Asia & Pacific,Lower middle income,91134270748.95,
Lebanon,Middle East & North Africa,Lower middle income,91134270748.95,
Liberia,Sub-Saharan Africa,Low income,14468281927.1,
Libya,Middle East & North Africa,Upper middle income,152951047706.31,
St. Lucia,Latin America & Caribbean,Upper middle income,152951047706.31,
Latin America & Caribbean,,,,
Least developed countries: UN classification,,,,
Low income,,,,
Liechtenstein,Europe & Central Asia,High income,1149102923846.45,
Sri Lanka,South Asia,Lower middle income,91134270748.95,0.01361367418430014
Lower middle income,,,,
Low & middle income,,,,
Lesotho,Sub-Saharan Africa,Lower middle income,91134270748.95,0.000516151156238247
Late-demographic dividend,,,,
Lithuania,Europe & Central Asia,High income,1149102923846.45,
Luxembourg,Europe & Central Asia,High income,1149102923846.45,0.0006884854083842858
Latvia,Europe & Central Asia,High income,1149102923846.45,
"Macao SAR, China",East Asia & Pacific,High income,1149102923846.45,
St. Martin (French part),Latin America & Caribbean,High income,1149102923846.45,
Morocco,Middle East & North Africa,Lower middle income,91134270748.95,0.02915749810869711
Monaco,Europe & Central Asia,High income,1149102923846.45,
Moldova,Europe & Central Asia,Upper middle income,152951047706.31,
Madagascar,Sub-Saharan Africa,Low income,14468281927.1,0.05248348538036832
Maldives,South Asia,Upper middle income,152951047706.31,
Middle East & North Africa,,,,
Mexico,Latin America & Caribbean,Upper middle income,152951047706.31,0.11088515086582382
Marshall Islands,East Asia & Pacific,Upper middle income,152951047706.31,
Middle income,,,,
North Macedonia,Europe & Central Asia,Upper middle income,152951047706.31,
Mali,Sub-Saharan Africa,Low income,14468281927.1,
Malta,Middle East & North Africa,High income,1149102923846.45,
Myanmar,East Asia & Pacific,Lower middle income,91134270748.95,0.007241805461065852
Middle East & North Africa (excluding high income),,,,
Montenegro,Europe & Central Asia,Upper middle income,152951047706.31,
Mongolia,East Asia & Pacific,Lower middle income,91134270748.95,
Northern Mariana Islands,East Asia & Pacific,High income,1149102923846.45,
Mozambique,Sub-Saharan Africa,Low income,14468281927.1,
Mauritania,Sub-Saharan Africa,Lower middle income,91134270748.95,0.0018454784343785158
Mauritius,Sub-Saharan Africa,Upper middle income,152951047706.31,
Malawi,Sub-Saharan Africa,Low income,14468281927.1,0.013188586223398736
Malaysia,East Asia & Pacific,Upper middle income,152951047706.31,0.016411307968415077
North America,,,,
Namibia,Sub-Saharan Africa,Upper middle income,152951047706.31,
New Caledonia,East Asia & Pacific,High income,1149102923846.45,
Niger,Sub-Saharan Africa,Low income,14468281927.1,0.040522763134842786
Nigeria,Sub-Saharan Africa,Lower middle income,91134270748.95,0.05667998402301929
Nicaragua,Latin America & Caribbean,Lower middle income,91134270748.95,0.0032141173533599032
Netherlands,Europe & Central Asia,High income,1149102923846.45,0.013829258507851019
Norway,Europe & Central Asia,High income,1149102923846.45,0.005665497291755162
Nepal,South Asia,Lower middle income,91134270748.95,0.0054529201837688
Nauru,East Asia & Pacific,High income,1149102923846.45,
New Zealand,East Asia & Pacific,High income,1149102923846.45,0.005777495771029067
OECD members,,,,
Oman,Middle East & North Africa,High income,1149102923846.45,
Other small states,,,,
Pakistan,South Asia,Lower middle income,91134270748.95,0.05081323792842611
Panama,Latin America & Caribbean,High income,1149102923846.45,0.0006289989216810859
Peru,Latin America & Caribbean,Upper middle income,152951047706.31,0.023543204345447856
Philippines,East Asia & Pacific,Lower middle income,91134270748.95,0.06040598748153615
Palau,East Asia & Pacific,Upper middle income,152951047706.31,
Papua New Guinea,East Asia & Pacific,Lower middle income,91134270748.95,0.003028147778350216
Poland,Europe & Central Asia,High income,1149102923846.45,
Pre-demographic dividend,,,,
Puerto Rico,Latin America & Caribbean,High income,1149102923846.45,0.0020308015509947737
"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,14468281927.1,
Portugal,Europe & Central Asia,High income,1149102923846.45,0.0033989422348053373
Paraguay,Latin America & Caribbean,Upper middle income,152951047706.31,
West Bank and Gaza,Middle East & North Africa,Lower middle income,91134270748.95,
Pacific island small states,,,,
Post-demographic dividend,,,,
French Polynesia,East Asia & Pacific,High income,1149102923846.45,
Qatar,Middle East & North Africa,High income,1149102923846.45,
Romania,Europe & Central Asia,High income,1149102923846.45,
Russian Federation,Europe & Central Asia,Upper middle income,152951047706.31,
Rwanda,Sub-Saharan Africa,Low income,14468281927.1,0.008846938471681836
South Asia,,,,
Saudi Arabia,Middle East & North Africa,High income,1149102923846.45,
Sudan,Sub-Saharan Africa,Low income,14468281927.1,0.1083980351573336
Senegal,Sub-Saharan Africa,Lower middle income,91134270748.95,0.012313036882592587
Singapore,East Asia & Pacific,High income,1149102923846.45,0.0007985481444328978
Solomon Islands,East Asia & Pacific,Lower middle income,91134270748.95,
Sierra Leone,Sub-Saharan Africa,Low income,14468281927.1,0.024090417497819813
El Salvador,Latin America & Caribbean,Lower middle income,91134270748.95,
San Marino,Europe & Central Asia,High income,1149102923846.45,
Somalia,Sub-Saharan Africa,Low income,14468281927.1,0.014939295279776454
Serbia,Europe & Central Asia,Upper middle income,152951047706.31,
Sub-Saharan Africa (excluding high income),,,,
South Sudan,Sub-Saharan Africa,Low income,14468281927.1,
Sub-Saharan Africa,,,,
Small states,,,,
Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,91134270748.95,
Suriname,Latin America & Caribbean,Upper middle income,152951047706.31,0.0008234660820489688
Slovak Republic,Europe & Central Asia,High income,1149102923846.45,
Slovenia,Europe & Central Asia,High income,1149102923846.45,
Sweden,Europe & Central Asia,High income,1149102923846.45,0.01758316875773601
Eswatini,Sub-Saharan Africa,Lower middle income,91134270748.95,0.0005939409728652889
Sint Maarten (Dutch part),Latin America & Caribbean,High income,1149102923846.45,
Seychelles,Sub-Saharan Africa,High income,1149102923846.45,1.2116433585770319e-05
Syrian Arab Republic,Middle East & North Africa,Low income,14468281927.1,0.08297097153957766
Turks and Caicos Islands,Latin America & Caribbean,High income,1149102923846.45,
Chad,Sub-Saharan Africa,Low income,14468281927.1,0.02569531092725371
East Asia & Pacific (IDA & IBRD countries),,,,
Europe & Central Asia (IDA & IBRD countries),,,,
Togo,Sub-Saharan Africa,Low income,14468281927.1,0.009901368056125097
Thailand,East Asia & Pacific,Upper middle income,152951047706.31,0.023147297845243466
Tajikistan,Europe & Central Asia,Lower middle income,91134270748.95,
Turkmenistan,Europe & Central Asia,Upper middle income,152951047706.31,
Latin America & the Caribbean (IDA & IBRD countries),,,,
Timor-Leste,East Asia & Pacific,Lower middle income,91134270748.95,
Middle East & North Africa (IDA & IBRD countries),,,,
Tonga,East Asia & Pacific,Upper middle income,152951047706.31,
South Asia (IDA & IBRD),,,,
Sub-Saharan Africa (IDA & IBRD countries),,,,
Trinidad and Tobago,Latin America & Caribbean,High income,1149102923846.45,0.0005902303082910177
Tunisia,Middle East & North Africa,Lower middle income,91134270748.95,
Turkiye,Europe & Central Asia,Upper middle income,152951047706.31,0.0677050318470802
Tuvalu,East Asia & Pacific,Upper middle income,152951047706.31,
Tanzania,Sub-Saharan Africa,Lower middle income,91134270748.95,
Uganda,Sub-Saharan Africa,Low income,14468281927.1,0.0356744360733822
Ukraine,Europe & Central Asia,Lower middle income,91134270748.95,
Upper middle income,,,,
Uruguay,Latin America & Caribbean,High income,1149102923846.45,0.0013398986801340187
United States,North America,High income,1149102923846.45,0.5557378601582373
Uzbekistan,Europe & Central Asia,Lower middle income,91134270748.95,
St. Vincent and the Grenadines,Latin America & Caribbean,Upper middle income,152951047706.31,8.962487871493322e-05
"Venezuela, RB",Latin America & Caribbean,,,
British Virgin Islands,Latin America & Caribbean,High income,1149102923846.45,
Virgin Islands (U.S.),Latin America & Caribbean,High income,1149102923846.45,
Vietnam,East Asia & Pacific,Lower middle income,91134270748.95,
Vanuatu,East Asia & Pacific,Lower middle income,91134270748.95,
World,,,,
Samoa,East Asia & Pacific,Lower middle income,91134270748.95,
Kosovo,Europe & Central Asia,Upper middle income,152951047706.31,
"Yemen, Rep.",Middle East & North Africa,Low income,14468281927.1,
South Africa,Sub-Saharan Africa,Upper middle income,152951047706.31,0.07096516059073854
Zambia,Sub-Saharan Africa,Low income,14468281927.1,0.049675164564895784
Zimbabwe,Sub-Saharan Africa,Lower middle income,91134270748.95,0.012723113823932796
