Country Name,Region,IncomeGroup,TotalGDP,GDPPercentage
Mongolia,East Asia & Pacific,Lower middle income,168626358779.41,
Northern Mariana Islands,East Asia & Pacific,High income,2556625194892.8,
Mozambique,Sub-Saharan Africa,Low income,20770979033.71,
Mauritania,Sub-Saharan Africa,Lower middle income,168626358779.41,0.001990015624656745
Mauritius,Sub-Saharan Africa,Upper middle income,311209045257.51,
Malawi,Sub-Saharan Africa,Low income,20770979033.71,0.017591223273924636
Malaysia,East Asia & Pacific,Upper middle income,311209045257.51,0.013638229346733864
North America,,,,
Namibia,Sub-Saharan Africa,Upper middle income,311209045257.51,
New Caledonia,East Asia & Pacific,High income,2556625194892.8,0.00016192665961635357
Niger,Sub-Saharan Africa,Low income,20770979033.71,0.03339147346759021
Nigeria,Sub-Saharan Africa,Lower middle income,168626358779.41,0.05445038354893976
Nicaragua,Latin America & Caribbean,Lower middle income,168626358779.41,0.004901792456310382
Netherlands,Europe & Central Asia,High income,2556625194892.8,0.01743670636433246
Norway,Europe & Central Asia,High income,2556625194892.8,0.005704048786318667
Nepal,South Asia,Lower middle income,168626358779.41,0.005235038448258241
Nauru,East Asia & Pacific,High income,2556625194892.8,
New Zealand,East Asia & Pacific,High income,2556625194892.8,0.0030943670479362997
OECD members,,,,
Oman,Middle East & North Africa,High income,2556625194892.8,0.00011773747192248159
Other small states,,,,
Pakistan,South Asia,Lower middle income,168626358779.41,0.06325165744670252
Panama,Latin America & Caribbean,High income,2556625194892.8,0.0005960659399916062
Peru,Latin America & Caribbean,Upper middle income,311209045257.51,0.02663670291504793
Philippines,East Asia & Pacific,Lower middle income,168626358779.41,0.04966652964354131
Palau,East Asia & Pacific,Upper middle income,311209045257.51,
Papua New Guinea,East Asia & Pacific,Lower middle income,168626358779.41,0.0042562511323563975
Poland,Europe & Central Asia,High income,2556625194892.8,
Pre-demographic dividend,,,,
Puerto Rico,Latin America & Caribbean,High income,2556625194892.8,0.0022086929328867747
"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,20770979033.71,
Portugal,Europe & Central Asia,High income,2556625194892.8,0.003599121317579688
Paraguay,Latin America & Caribbean,Upper middle income,311209045257.51,0.0021354502342632756
West Bank and Gaza,Middle East & North Africa,Lower middle income,168626358779.41,
Pacific island small states,,,,
Post-demographic dividend,,,,
French Polynesia,East Asia & Pacific,High income,2556625194892.8,0.000116116165049546
Qatar,Middle East & North Africa,High income,2556625194892.8,0.00015164525679183742
Romania,Europe & Central Asia,High income,2556625194892.8,
Russian Federation,Europe & Central Asia,Upper middle income,311209045257.51,
Rwanda,Sub-Saharan Africa,Low income,20770979033.71,0.010733850235858497
South Asia,,,,
Saudi Arabia,Middle East & North Africa,High income,2556625194892.8,0.002810291978015676
Sudan,Sub-Saharan Africa,Low income,20770979033.71,0.12787071787465956
Senegal,Sub-Saharan Africa,Lower middle income,168626358779.41,0.007943887501907944
Singapore,East Asia & Pacific,High income,2556625194892.8,0.000885458474133093
Solomon Islands,East Asia & Pacific,Lower middle income,168626358779.41,0.00029685087896301157
Sierra Leone,Sub-Saharan Africa,Low income,20770979033.71,0.020198827624788297
El Salvador,Latin America & Caribbean,Lower middle income,168626358779.41,0.007034013001203643
San Marino,Europe & Central Asia,High income,2556625194892.8,
Somalia,Sub-Saharan Africa,Low income,20770979033.71,0.015940642069044553
Serbia,Europe & Central Asia,Upper middle income,311209045257.51,
Sub-Saharan Africa (excluding high income),,,,
South Sudan,Sub-Saharan Africa,Low income,20770979033.71,
Sub-Saharan Africa,,,,
Small states,,,,
Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,168626358779.41,
Suriname,Latin America & Caribbean,Upper middle income,311209045257.51,0.0009671955381339815
Slovak Republic,Europe & Central Asia,High income,2556625194892.8,
Slovenia,Europe & Central Asia,High income,2556625194892.8,
Sweden,Europe & Central Asia,High income,2556625194892.8,0.016258313109811504
Eswatini,Sub-Saharan Africa,Lower middle income,168626358779.41,0.0008092763515015958
Sint Maarten (Dutch part),Latin America & Caribbean,High income,2556625194892.8,
Seychelles,Sub-Saharan Africa,High income,2556625194892.8,8.59177628534676e-06
Syrian Arab Republic,Middle East & North Africa,Low income,20770979033.71,0.10098917222898618
Turks and Caicos Islands,Latin America & Caribbean,High income,2556625194892.8,
Chad,Sub-Saharan Africa,Low income,20770979033.71,0.02416191985392223
East Asia & Pacific (IDA & IBRD countries),,,,
Europe & Central Asia (IDA & IBRD countries),,,,
Togo,Sub-Saharan Africa,Low income,20770979033.71,0.013795089992386374
Thailand,East Asia & Pacific,Upper middle income,311209045257.51,0.023697897398507663
Tajikistan,Europe & Central Asia,Lower middle income,168626358779.41,
Turkmenistan,Europe & Central Asia,Upper middle income,311209045257.51,
Latin America & the Caribbean (IDA & IBRD countries),,,,
Timor-Leste,East Asia & Pacific,Lower middle income,168626358779.41,
Middle East & North Africa (IDA & IBRD countries),,,,
Tonga,East Asia & Pacific,Upper middle income,311209045257.51,
South Asia (IDA & IBRD),,,,
Sub-Saharan Africa (IDA & IBRD countries),,,,
Trinidad and Tobago,Latin America & Caribbean,High income,2556625194892.8,0.0003507570521057942
Tunisia,Middle East & North Africa,Lower middle income,168626358779.41,0.009993793800674609
Turkiye,Europe & Central Asia,Upper middle income,311209045257.51,0.0522965769569233
Tuvalu,East Asia & Pacific,Upper middle income,311209045257.51,
Tanzania,Sub-Saharan Africa,Lower middle income,168626358779.41,
Uganda,Sub-Saharan Africa,Low income,20770979033.71,0.06825807838422157
Ukraine,Europe & Central Asia,Lower middle income,168626358779.41,
Upper middle income,,,,
Uruguay,Latin America & Caribbean,High income,2556625194892.8,0.0010980326997511692
United States,North America,High income,2556625194892.8,0.4556201676831408
Uzbekistan,Europe & Central Asia,Lower middle income,168626358779.41,
St. Vincent and the Grenadines,Latin America & Caribbean,Upper middle income,311209045257.51,6.44314440263401e-05
"Venezuela, RB",Latin America & Caribbean,,,
British Virgin Islands,Latin America & Caribbean,High income,2556625194892.8,
Virgin Islands (U.S.),Latin America & Caribbean,High income,2556625194892.8,
Vietnam,East Asia & Pacific,Lower middle income,168626358779.41,
Vanuatu,East Asia & Pacific,Lower middle income,168626358779.41,
World,,,,
Samoa,East Asia & Pacific,Lower middle income,168626358779.41,
Kosovo,Europe & Central Asia,Upper middle income,311209045257.51,
"Yemen, Rep.",Middle East & North Africa,Low income,20770979033.71,
South Africa,Sub-Saharan Africa,Upper middle income,311209045257.51,0.07522621766545537
Zambia,Sub-Saharan Africa,Low income,20770979033.71,0.08121908925246636
Zimbabwe,Sub-Saharan Africa,Lower middle income,168626358779.41,0.012920378022573007
