Country Name,Region,IncomeGroup,TotalGDP,GDPPercentage
Eritrea,Sub-Saharan Africa,Low income,18349827296.0,
Spain,Europe & Central Asia,High income,1934938273180.49,0.018625251306214837
Estonia,Europe & Central Asia,High income,1934938273180.49,
Ethiopia,Sub-Saharan Africa,Low income,18349827296.0,
European Union,,,,
Fragile and conflict affected situations,,,,
Finland,Europe & Central Asia,High income,1934938273180.49,0.00520469663585005
Fiji,East Asia & Pacific,Upper middle income,256152646027.69,0.0007112246175286675
France,Europe & Central Asia,High income,1934938273180.49,0.07333722319045956
Faroe Islands,Europe & Central Asia,High income,1934938273180.49,
"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,144200729271.87,
Gabon,Sub-Saharan Africa,Upper middle income,256152646027.69,0.0012419340812337767
United Kingdom,Europe & Central Asia,High income,1934938273180.49,0.06019055057945831
Georgia,Europe & Central Asia,Upper middle income,256152646027.69,
Ghana,Sub-Saharan Africa,Lower middle income,144200729271.87,0.013606389710421165
Gibraltar,Europe & Central Asia,High income,1934938273180.49,
Guinea,Sub-Saharan Africa,Low income,18349827296.0,
"Gambia, The",Sub-Saharan Africa,Low income,18349827296.0,0.0024615339409677244
Guinea-Bissau,Sub-Saharan Africa,Low income,18349827296.0,
Equatorial Guinea,Sub-Saharan Africa,Upper middle income,256152646027.69,0.0002624439580559044
Greece,Europe & Central Asia,High income,1934938273180.49,0.006003115030593277
Grenada,Latin America & Caribbean,Upper middle income,256152646027.69,
Greenland,Europe & Central Asia,High income,1934938273180.49,
Guatemala,Latin America & Caribbean,Upper middle income,256152646027.69,0.006696787742003516
Guam,East Asia & Pacific,High income,1934938273180.49,
Guyana,Latin America & Caribbean,Upper middle income,256152646027.69,0.0009732478030816468
High income,,,,
"Hong Kong SAR, China",East Asia & Pacific,High income,1934938273180.49,0.0016484970601966396
Honduras,Latin America & Caribbean,Lower middle income,144200729271.87,0.004632431842564269
Heavily indebted poor countries (HIPC),,,,
Croatia,Europe & Central Asia,High income,1934938273180.49,
Haiti,Latin America & Caribbean,Lower middle income,144200729271.87,0.002717187367764821
Hungary,Europe & Central Asia,High income,1934938273180.49,
IBRD only,,,,
IDA & IBRD total,,,,
IDA total,,,,
IDA blend,,,,
Indonesia,East Asia & Pacific,Lower middle income,144200729271.87,0.0578181771694162
IDA only,,,,
Isle of Man,Europe & Central Asia,High income,1934938273180.49,
India,South Asia,Lower middle income,144200729271.87,0.4053238517733472
Ireland,Europe & Central Asia,High income,1934938273180.49,0.001957208349481412
"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,144200729271.87,0.06756616042232899
Iraq,Middle East & North Africa,Upper middle income,256152646027.69,0.011743470237956563
Iceland,Europe & Central Asia,High income,1934938273180.49,0.00021432689463438823
Israel,Middle East & North Africa,High income,1934938273180.49,0.0027542652945926212
Italy,Europe & Central Asia,High income,1934938273180.49,0.05017476999275002
Jamaica,Latin America & Caribbean,Upper middle income,256152646027.69,0.004650694304642171
Jordan,Middle East & North Africa,Upper middle income,256152646027.69,0.0027287005874787737
Japan,East Asia & Pacific,High income,1934938273180.49,0.08899715426939457
Kazakhstan,Europe & Central Asia,Upper middle income,256152646027.69,
Kenya,Sub-Saharan Africa,Lower middle income,144200729271.87,0.010113537028307484
Kyrgyz Republic,Europe & Central Asia,Lower middle income,144200729271.87,
Cambodia,East Asia & Pacific,Lower middle income,144200729271.87,0.006788268251781678
Kiribati,East Asia & Pacific,Lower middle income,144200729271.87,
St. Kitts and Nevis,Latin America & Caribbean,High income,1934938273180.49,8.191475779714198e-06
"Korea, Rep.",East Asia & Pacific,High income,1934938273180.49,0.003968457423904464
Kuwait,Middle East & North Africa,High income,1934938273180.49,0.0014313285247325612
Latin America & Caribbean (excluding high income),,,,
Lao PDR,East Asia & Pacific,Lower middle income,144200729271.87,
Lebanon,Middle East & North Africa,Lower middle income,144200729271.87,
Liberia,Sub-Saharan Africa,Low income,18349827296.0,
Libya,Middle East & North Africa,Upper middle income,256152646027.69,
St. Lucia,Latin America & Caribbean,Upper middle income,256152646027.69,
Latin America & Caribbean,,,,
Least developed countries: UN classification,,,,
Low income,,,,
Liechtenstein,Europe & Central Asia,High income,1934938273180.49,
Sri Lanka,South Asia,Lower middle income,144200729271.87,0.013630626058029442
Lower middle income,,,,
Low & middle income,,,,
Lesotho,Sub-Saharan Africa,Lower middle income,144200729271.87,0.0004574642652855742
Late-demographic dividend,,,,
Lithuania,Europe & Central Asia,High income,1934938273180.49,
Luxembourg,Europe & Central Asia,High income,1934938273180.49,0.0006382007106460348
Latvia,Europe & Central Asia,High income,1934938273180.49,
"Macao SAR, China",East Asia & Pacific,High income,1934938273180.49,
St. Martin (French part),Latin America & Caribbean,High income,1934938273180.49,
Morocco,Middle East & North Africa,Lower middle income,144200729271.87,0.025323141369939937
Monaco,Europe & Central Asia,High income,1934938273180.49,
Moldova,Europe & Central Asia,Upper middle income,256152646027.69,
Madagascar,Sub-Saharan Africa,Low income,18349827296.0,0.05756953664791593
Maldives,South Asia,Upper middle income,256152646027.69,
Middle East & North Africa,,,,
Mexico,Latin America & Caribbean,Upper middle income,256152646027.69,0.12679939287642153
Marshall Islands,East Asia & Pacific,Upper middle income,256152646027.69,
Middle income,,,,
North Macedonia,Europe & Central Asia,Upper middle income,256152646027.69,
Mali,Sub-Saharan Africa,Low income,18349827296.0,0.01852409077845089
Malta,Middle East & North Africa,High income,1934938273180.49,
Myanmar,East Asia & Pacific,Lower middle income,144200729271.87,0.0038236923535972744
Middle East & North Africa (excluding high income),,,,
Montenegro,Europe & Central Asia,Upper middle income,256152646027.69,
Mongolia,East Asia & Pacific,Lower middle income,144200729271.87,
Northern Mariana Islands,East Asia & Pacific,High income,1934938273180.49,
Mozambique,Sub-Saharan Africa,Low income,18349827296.0,
Mauritania,Sub-Saharan Africa,Lower middle income,144200729271.87,0.0020461903319760767
Mauritius,Sub-Saharan Africa,Upper middle income,256152646027.69,
Malawi,Sub-Saharan Africa,Low income,18349827296.0,0.014485729381112101
Malaysia,East Asia & Pacific,Upper middle income,256152646027.69,0.014306219513359471
North America,,,,
Namibia,Sub-Saharan Africa,Upper middle income,256152646027.69,
New Caledonia,East Asia & Pacific,High income,1934938273180.49,0.00013597789900942093
Niger,Sub-Saharan Africa,Low income,18349827296.0,0.03410756475274458
Nigeria,Sub-Saharan Africa,Lower middle income,144200729271.87,0.04600661417940669
Nicaragua,Latin America & Caribbean,Lower middle income,144200729271.87,0.005187015720217379
Netherlands,Europe & Central Asia,High income,1934938273180.49,0.01759019761806383
Norway,Europe & Central Asia,High income,1934938273180.49,0.005717528686233209
Nepal,South Asia,Lower middle income,144200729271.87,0.005469056705761367
Nauru,East Asia & Pacific,High income,1934938273180.49,
New Zealand,East Asia & Pacific,High income,1934938273180.49,0.002977660239532903
OECD members,,,,
Oman,Middle East & North Africa,High income,1934938273180.49,0.00012402504246584548
Other small states,,,,
Pakistan,South Asia,Lower middle income,144200729271.87,0.06021548144620834
Panama,Latin America & Caribbean,High income,1934938273180.49,0.0006311858713676275
Peru,Latin America & Caribbean,Upper middle income,256152646027.69,0.02506673223787781
Philippines,East Asia & Pacific,Lower middle income,144200729271.87,0.06637830960586703
Palau,East Asia & Pacific,Upper middle income,256152646027.69,
Papua New Guinea,East Asia & Pacific,Lower middle income,144200729271.87,0.0038227082441498637
Poland,Europe & Central Asia,High income,1934938273180.49,
Pre-demographic dividend,,,,
Puerto Rico,Latin America & Caribbean,High income,1934938273180.49,0.002305344858711112
"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,18349827296.0,
Portugal,Europe & Central Asia,High income,1934938273180.49,0.0036016786285098887
Paraguay,Latin America & Caribbean,Upper middle income,256152646027.69,0.002171727130001479
West Bank and Gaza,Middle East & North Africa,Lower middle income,144200729271.87,
Pacific island small states,,,,
Post-demographic dividend,,,,
French Polynesia,East Asia & Pacific,High income,1934938273180.49,0.00012555634785220787
Qatar,Middle East & North Africa,High income,1934938273180.49,
Romania,Europe & Central Asia,High income,1934938273180.49,
Russian Federation,Europe & Central Asia,Upper middle income,256152646027.69,
Rwanda,Sub-Saharan Africa,Low income,18349827296.0,0.01028347754755893
South Asia,,,,
Saudi Arabia,Middle East & North Africa,High income,1934938273180.49,0.0023183052948901844
Sudan,Sub-Saharan Africa,Low income,18349827296.0,0.11685850217606321
Senegal,Sub-Saharan Africa,Lower middle income,144200729271.87,0.008635426556354556
Singapore,East Asia & Pacific,High income,1934938273180.49,0.0008578592071940297
Solomon Islands,East Asia & Pacific,Lower middle income,144200729271.87,0.00019837910352080588
Sierra Leone,Sub-Saharan Africa,Low income,18349827296.0,0.022272153132966467
El Salvador,Latin America & Caribbean,Lower middle income,144200729271.87,0.007277355706166405
San Marino,Europe & Central Asia,High income,1934938273180.49,
Somalia,Sub-Saharan Africa,Low income,18349827296.0,0.016695377000457194
Serbia,Europe & Central Asia,Upper middle income,256152646027.69,
Sub-Saharan Africa (excluding high income),,,,
South Sudan,Sub-Saharan Africa,Low income,18349827296.0,
Sub-Saharan Africa,,,,
Small states,,,,
Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,144200729271.87,
Suriname,Latin America & Caribbean,Upper middle income,256152646027.69,0.0010136533977944226
Slovak Republic,Europe & Central Asia,High income,1934938273180.49,
Slovenia,Europe & Central Asia,High income,1934938273180.49,
Sweden,Europe & Central Asia,High income,1934938273180.49,0.017436268096833976
Eswatini,Sub-Saharan Africa,Lower middle income,144200729271.87,0.0007310496426217758
Sint Maarten (Dutch part),Latin America & Caribbean,High income,1934938273180.49,
Seychelles,Sub-Saharan Africa,High income,1934938273180.49,8.502611281215463e-06
Syrian Arab Republic,Middle East & North Africa,Low income,18349827296.0,0.0979081100884057
Turks and Caicos Islands,Latin America & Caribbean,High income,1934938273180.49,
Chad,Sub-Saharan Africa,Low income,18349827296.0,0.025702455575852195
East Asia & Pacific (IDA & IBRD countries),,,,
Europe & Central Asia (IDA & IBRD countries),,,,
Togo,Sub-Saharan Africa,Low income,18349827296.0,0.014590461374988628
Thailand,East Asia & Pacific,Upper middle income,256152646027.69,0.026138073023365283
Tajikistan,Europe & Central Asia,Lower middle income,144200729271.87,
Turkmenistan,Europe & Central Asia,Upper middle income,256152646027.69,
Latin America & the Caribbean (IDA & IBRD countries),,,,
Timor-Leste,East Asia & Pacific,Lower middle income,144200729271.87,
Middle East & North Africa (IDA & IBRD countries),,,,
Tonga,East Asia & Pacific,Upper middle income,256152646027.69,
South Asia (IDA & IBRD),,,,
Sub-Saharan Africa (IDA & IBRD countries),,,,
Trinidad and Tobago,Latin America & Caribbean,High income,1934938273180.49,0.0004027001847036785
Tunisia,Middle East & North Africa,Lower middle income,144200729271.87,0.008945202763628661
Turkiye,Europe & Central Asia,Upper middle income,256152646027.69,0.07599635205367217
Tuvalu,East Asia & Pacific,Upper middle income,256152646027.69,
Tanzania,Sub-Saharan Africa,Lower middle income,144200729271.87,
Uganda,Sub-Saharan Africa,Low income,18349827296.0,0.06370891671851514
Ukraine,Europe & Central Asia,Lower middle income,144200729271.87,
Upper middle income,,,,
Uruguay,Latin America & Caribbean,High income,1934938273180.49,0.0010359170169833255
United States,North America,High income,1934938273180.49,0.5270969178378871
Uzbekistan,Europe & Central Asia,Lower middle income,144200729271.87,
St. Vincent and the Grenadines,Latin America & Caribbean,Upper middle income,256152646027.69,6.500030453794392e-05
"Venezuela, RB",Latin America & Caribbean,,,
British Virgin Islands,Latin America & Caribbean,High income,1934938273180.49,
Virgin Islands (U.S.),Latin America & Caribbean,High income,1934938273180.49,
Vietnam,East Asia & Pacific,Lower middle income,144200729271.87,
Vanuatu,East Asia & Pacific,Lower middle income,144200729271.87,
World,,,,
Samoa,East Asia & Pacific,Lower middle income,144200729271.87,
Kosovo,Europe & Central Asia,Upper middle income,256152646027.69,
"Yemen, Rep.",Middle East & North Africa,Low income,18349827296.0,
South Africa,Sub-Saharan Africa,Upper middle income,256152646027.69,0.0751777996582488
Zambia,Sub-Saharan Africa,Low income,18349827296.0,0.10712440255110726
Zimbabwe,Sub-Saharan Africa,Lower middle income,144200729271.87,0.01212198307752242
