Country Name,Region,IncomeGroup,TotalGDP,GDPPercentage
Central African Republic,Sub-Saharan Africa,Low income,11743719041.4,0.012093704643249777
Canada,North America,High income,1254097557020.21,0.039372951984950146
Central Europe and the Baltics,,,,
Switzerland,Europe & Central Asia,High income,1254097557020.21,0.011546594992503158
Channel Islands,Europe & Central Asia,High income,1254097557020.21,
Chile,Latin America & Caribbean,High income,1254097557020.21,0.00477024119257063
China,East Asia & Pacific,Upper middle income,175524993472.22,0.3401700368013398
Cote d'Ivoire,Sub-Saharan Africa,Lower middle income,102328888219.93,0.009001009220586938
Cameroon,Sub-Saharan Africa,Lower middle income,102328888219.93,0.007589744594222382
"Congo, Dem. Rep.",Sub-Saharan Africa,Low income,11743719041.4,0.24536905752272523
"Congo, Rep.",Sub-Saharan Africa,Lower middle income,102328888219.93,0.0018146754844135357
Colombia,Latin America & Caribbean,Upper middle income,175524993472.22,0.03403143078848992
Comoros,Sub-Saharan Africa,Lower middle income,102328888219.93,
Cabo Verde,Sub-Saharan Africa,Lower middle income,102328888219.93,
Costa Rica,Latin America & Caribbean,Upper middle income,175524993472.22,0.0030911744046631905
Caribbean small states,,,,
Cuba,Latin America & Caribbean,Upper middle income,175524993472.22,
Curacao,Latin America & Caribbean,High income,1254097557020.21,
Cayman Islands,Latin America & Caribbean,High income,1254097557020.21,
Cyprus,Europe & Central Asia,High income,1254097557020.21,
Czechia,Europe & Central Asia,High income,1254097557020.21,
Germany,Europe & Central Asia,High income,1254097557020.21,
Djibouti,Middle East & North Africa,Lower middle income,102328888219.93,
Dominica,Latin America & Caribbean,Upper middle income,175524993472.22,
Denmark,Europe & Central Asia,High income,1254097557020.21,
Dominican Republic,Latin America & Caribbean,Upper middle income,175524993472.22,0.005843041949249921
Algeria,Middle East & North Africa,Lower middle income,102328888219.93,0.02843080692665411
East Asia & Pacific (excluding high income),,,,
Early-demographic dividend,,,,
East Asia & Pacific,,,,
Europe & Central Asia (excluding high income),,,,
Europe & Central Asia,,,,
Ecuador,Latin America & Caribbean,Upper middle income,175524993472.22,0.01278534084295623
"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,102328888219.93,
Euro area,,,,
Eritrea,Sub-Saharan Africa,Low income,11743719041.4,
Spain,Europe & Central Asia,High income,1254097557020.21,0.01701928572025441
Estonia,Europe & Central Asia,High income,1254097557020.21,
Ethiopia,Sub-Saharan Africa,Low income,11743719041.4,
European Union,,,,
Fragile and conflict affected situations,,,,
Finland,Europe & Central Asia,High income,1254097557020.21,0.006193023056718098
Fiji,East Asia & Pacific,Upper middle income,175524993472.22,0.0007977937428162486
France,Europe & Central Asia,High income,1254097557020.21,0.07496055671328052
Faroe Islands,Europe & Central Asia,High income,1254097557020.21,
"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,102328888219.93,
Gabon,Sub-Saharan Africa,Upper middle income,175524993472.22,0.0012287700516800488
United Kingdom,Europe & Central Asia,High income,1254097557020.21,0.07527927777430365
Georgia,Europe & Central Asia,Upper middle income,175524993472.22,
Ghana,Sub-Saharan Africa,Lower middle income,102328888219.93,0.016916947570850726
Gibraltar,Europe & Central Asia,High income,1254097557020.21,
Guinea,Sub-Saharan Africa,Low income,11743719041.4,
"Gambia, The",Sub-Saharan Africa,Low income,11743719041.4,
Guinea-Bissau,Sub-Saharan Africa,Low income,11743719041.4,
Equatorial Guinea,Sub-Saharan Africa,Upper middle income,175524993472.22,7.242542015540356e-05
Greece,Europe & Central Asia,High income,1254097557020.21,0.005318304959342583
Grenada,Latin America & Caribbean,Upper middle income,175524993472.22,
Greenland,Europe & Central Asia,High income,1254097557020.21,
Guatemala,Latin America & Caribbean,Upper middle income,175524993472.22,0.007401224602270708
Guam,East Asia & Pacific,High income,1254097557020.21,
Guyana,Latin America & Caribbean,Upper middle income,175524993472.22,0.0011096617811914428
High income,,,,
"Hong Kong SAR, China",East Asia & Pacific,High income,1254097557020.21,0.0017594057564729332
Honduras,Latin America & Caribbean,Lower middle income,102328888219.93,0.00446599203753484
Heavily indebted poor countries (HIPC),,,,
Croatia,Europe & Central Asia,High income,1254097557020.21,
Haiti,Latin America & Caribbean,Lower middle income,102328888219.93,0.003178781726826647
Hungary,Europe & Central Asia,High income,1254097557020.21,
IBRD only,,,,
IDA & IBRD total,,,,
IDA total,,,,
IDA blend,,,,
Indonesia,East Asia & Pacific,Lower middle income,102328888219.93,
IDA only,,,,
Isle of Man,Europe & Central Asia,High income,1254097557020.21,
India,South Asia,Lower middle income,102328888219.93,0.551948632722462
Ireland,Europe & Central Asia,High income,1254097557020.21,0.0022060556058920828
"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,102328888219.93,0.05257406526725265
Iraq,Middle East & North Africa,Upper middle income,175524993472.22,0.013334403817371056
Iceland,Europe & Central Asia,High income,1254097557020.21,0.00034627923040679494
Israel,Middle East & North Africa,High income,1254097557020.21,0.002715365574183255
Italy,Europe & Central Asia,High income,1254097557020.21,0.050375201407063995
Jamaica,Latin America & Caribbean,Upper middle income,175524993472.22,0.0051156897011485365
Jordan,Middle East & North Africa,Upper middle income,175524993472.22,
Japan,East Asia & Pacific,High income,1254097557020.21,0.06518552398446512
Kazakhstan,Europe & Central Asia,Upper middle income,175524993472.22,
Kenya,Sub-Saharan Africa,Lower middle income,102328888219.93,0.009760287158142675
Kyrgyz Republic,Europe & Central Asia,Lower middle income,102328888219.93,
Cambodia,East Asia & Pacific,Lower middle income,102328888219.93,0.0076504019756126656
Kiribati,East Asia & Pacific,Lower middle income,102328888219.93,
St. Kitts and Nevis,Latin America & Caribbean,High income,1254097557020.21,1.0698174783051418e-05
"Korea, Rep.",East Asia & Pacific,High income,1254097557020.21,0.0027581848506417726
Kuwait,Middle East & North Africa,High income,1254097557020.21,
Latin America & Caribbean (excluding high income),,,,
Lao PDR,East Asia & Pacific,Lower middle income,102328888219.93,
Lebanon,Middle East & North Africa,Lower middle income,102328888219.93,
Liberia,Sub-Saharan Africa,Low income,11743719041.4,
Libya,Middle East & North Africa,Upper middle income,175524993472.22,
St. Lucia,Latin America & Caribbean,Upper middle income,175524993472.22,
Latin America & Caribbean,,,,
Least developed countries: UN classification,,,,
Low income,,,,
Liechtenstein,Europe & Central Asia,High income,1254097557020.21,
Sri Lanka,South Asia,Lower middle income,102328888219.93,0.012799395378800843
Lower middle income,,,,
Low & middle income,,,,
Lesotho,Sub-Saharan Africa,Lower middle income,102328888219.93,0.0005075688998826057
Late-demographic dividend,,,,
Lithuania,Europe & Central Asia,High income,1254097557020.21,
Luxembourg,Europe & Central Asia,High income,1254097557020.21,0.000720166265251281
Latvia,Europe & Central Asia,High income,1254097557020.21,
"Macao SAR, China",East Asia & Pacific,High income,1254097557020.21,
St. Martin (French part),Latin America & Caribbean,High income,1254097557020.21,
Morocco,Middle East & North Africa,Lower middle income,102328888219.93,0.027346527629477205
Monaco,Europe & Central Asia,High income,1254097557020.21,
Moldova,Europe & Central Asia,Upper middle income,175524993472.22,
Madagascar,Sub-Saharan Africa,Low income,11743719041.4,0.06833288331158287
Maldives,South Asia,Upper middle income,175524993472.22,
Middle East & North Africa,,,,
Mexico,Latin America & Caribbean,Upper middle income,175524993472.22,0.11439966242287895
Marshall Islands,East Asia & Pacific,Upper middle income,175524993472.22,
Middle income,,,,
North Macedonia,Europe & Central Asia,Upper middle income,175524993472.22,
Mali,Sub-Saharan Africa,Low income,11743719041.4,
Malta,Middle East & North Africa,High income,1254097557020.21,
Myanmar,East Asia & Pacific,Lower middle income,102328888219.93,0.004643824340968932
Middle East & North Africa (excluding high income),,,,
Montenegro,Europe & Central Asia,Upper middle income,175524993472.22,
Mongolia,East Asia & Pacific,Lower middle income,102328888219.93,
Northern Mariana Islands,East Asia & Pacific,High income,1254097557020.21,
Mozambique,Sub-Saharan Africa,Low income,11743719041.4,
Mauritania,Sub-Saharan Africa,Lower middle income,102328888219.93,0.0021938652242317266
Mauritius,Sub-Saharan Africa,Upper middle income,175524993472.22,
Malawi,Sub-Saharan Africa,Low income,11743719041.4,0.016582149539979545
Malaysia,East Asia & Pacific,Upper middle income,175524993472.22,0.015236812394032526
North America,,,,
Namibia,Sub-Saharan Africa,Upper middle income,175524993472.22,
New Caledonia,East Asia & Pacific,High income,1254097557020.21,
Niger,Sub-Saharan Africa,Low income,11743719041.4,0.04962792078432769
Nigeria,Sub-Saharan Africa,Lower middle income,102328888219.93,0.054264466081812755
Nicaragua,Latin America & Caribbean,Lower middle income,102328888219.93,0.0033419082807292317
Netherlands,Europe & Central Asia,High income,1254097557020.21,0.014910626869755283
Norway,Europe & Central Asia,High income,1254097557020.21,0.005708648953124967
Nepal,South Asia,Lower middle income,102328888219.93,0.004848081357375461
Nauru,East Asia & Pacific,High income,1254097557020.21,
New Zealand,East Asia & Pacific,High income,1254097557020.21,0.005800301826824128
OECD members,,,,
Oman,Middle East & North Africa,High income,1254097557020.21,
Other small states,,,,
Pakistan,South Asia,Lower middle income,102328888219.93,0.05086497069931286
Panama,Latin America & Caribbean,High income,1254097557020.21,0.0006188812789366532
Peru,Latin America & Caribbean,Upper middle income,175524993472.22,0.02482218505645215
Philippines,East Asia & Pacific,Lower middle income,102328888219.93,0.05818265943829946
Palau,East Asia & Pacific,Upper middle income,175524993472.22,
Papua New Guinea,East Asia & Pacific,Lower middle income,102328888219.93,0.0029836349149402384
Poland,Europe & Central Asia,High income,1254097557020.21,
Pre-demographic dividend,,,,
Puerto Rico,Latin America & Caribbean,High income,1254097557020.21,0.0020496810520129064
"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,11743719041.4,
Portugal,Europe & Central Asia,High income,1254097557020.21,0.0033774152212400353
Paraguay,Latin America & Caribbean,Upper middle income,175524993472.22,
West Bank and Gaza,Middle East & North Africa,Lower middle income,102328888219.93,
Pacific island small states,,,,
Post-demographic dividend,,,,
French Polynesia,East Asia & Pacific,High income,1254097557020.21,
Qatar,Middle East & North Africa,High income,1254097557020.21,
Romania,Europe & Central Asia,High income,1254097557020.21,
Russian Federation,Europe & Central Asia,Upper middle income,175524993472.22,
Rwanda,Sub-Saharan Africa,Low income,11743719041.4,0.011069746605969752
South Asia,,,,
Saudi Arabia,Middle East & North Africa,High income,1254097557020.21,
Sudan,Sub-Saharan Africa,Low income,11743719041.4,0.13720809628700967
Senegal,Sub-Saharan Africa,Lower middle income,102328888219.93,0.011618718708686596
Singapore,East Asia & Pacific,High income,1254097557020.21,0.0007129901085403282
Solomon Islands,East Asia & Pacific,Lower middle income,102328888219.93,
Sierra Leone,Sub-Saharan Africa,Low income,11743719041.4,0.0316635738124463
El Salvador,Latin America & Caribbean,Lower middle income,102328888219.93,
San Marino,Europe & Central Asia,High income,1254097557020.21,
Somalia,Sub-Saharan Africa,Low income,11743719041.4,0.01954490837960622
Serbia,Europe & Central Asia,Upper middle income,175524993472.22,
Sub-Saharan Africa (excluding high income),,,,
South Sudan,Sub-Saharan Africa,Low income,11743719041.4,
Sub-Saharan Africa,,,,
Small states,,,,
Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,102328888219.93,
Suriname,Latin America & Caribbean,Upper middle income,175524993472.22,0.0007657029198025364
Slovak Republic,Europe & Central Asia,High income,1254097557020.21,
Slovenia,Europe & Central Asia,High income,1254097557020.21,
Sweden,Europe & Central Asia,High income,1254097557020.21,0.01796703663432532
Eswatini,Sub-Saharan Africa,Lower middle income,102328888219.93,0.0006350042645860035
Sint Maarten (Dutch part),Latin America & Caribbean,High income,1254097557020.21,
Seychelles,Sub-Saharan Africa,High income,1254097557020.21,1.2274190523562226e-05
Syrian Arab Republic,Middle East & North Africa,Low income,11743719041.4,0.11406048307847762
Turks and Caicos Islands,Latin America & Caribbean,High income,1254097557020.21,
Chad,Sub-Saharan Africa,Low income,11743719041.4,0.03340062174658762
East Asia & Pacific (IDA & IBRD countries),,,,
Europe & Central Asia (IDA & IBRD countries),,,,
Togo,Sub-Saharan Africa,Low income,11743719041.4,0.014144077103210253
Thailand,East Asia & Pacific,Upper middle income,175524993472.22,0.02215712910774456
Tajikistan,Europe & Central Asia,Lower middle income,102328888219.93,
Turkmenistan,Europe & Central Asia,Upper middle income,175524993472.22,
Latin America & the Caribbean (IDA & IBRD countries),,,,
Timor-Leste,East Asia & Pacific,Lower middle income,102328888219.93,
Middle East & North Africa (IDA & IBRD countries),,,,
Tonga,East Asia & Pacific,Upper middle income,175524993472.22,
South Asia (IDA & IBRD),,,,
Sub-Saharan Africa (IDA & IBRD countries),,,,
Trinidad and Tobago,Latin America & Caribbean,High income,1254097557020.21,0.0005676538987058467
Tunisia,Middle East & North Africa,Lower middle income,102328888219.93,
Turkiye,Europe & Central Asia,Upper middle income,175524993472.22,0.06368197233272699
Tuvalu,East Asia & Pacific,Upper middle income,175524993472.22,
Tanzania,Sub-Saharan Africa,Lower middle income,102328888219.93,
Uganda,Sub-Saharan Africa,Low income,11743719041.4,0.05015928955072966
Ukraine,Europe & Central Asia,Lower middle income,102328888219.93,
Upper middle income,,,,
Uruguay,Latin America & Caribbean,High income,1254097557020.21,0.0015753972288203423
United States,North America,High income,1254097557020.21,0.5468474092474037
Uzbekistan,Europe & Central Asia,Lower middle income,102328888219.93,
St. Vincent and the Grenadines,Latin America & Caribbean,Upper middle income,175524993472.22,8.408039253017123e-05
"Venezuela, RB",Latin America & Caribbean,,,
British Virgin Islands,Latin America & Caribbean,High income,1254097557020.21,
Virgin Islands (U.S.),Latin America & Caribbean,High income,1254097557020.21,
Vietnam,East Asia & Pacific,Lower middle income,102328888219.93,
Vanuatu,East Asia & Pacific,Lower middle income,102328888219.93,
World,,,,
Samoa,East Asia & Pacific,Lower middle income,102328888219.93,
Kosovo,Europe & Central Asia,Upper middle income,175524993472.22,
"Yemen, Rep.",Middle East & North Africa,Low income,11743719041.4,
South Africa,Sub-Saharan Africa,Upper middle income,175524993472.22,0.06811562835860326
Zambia,Sub-Saharan Africa,Low income,11743719041.4,0.071478938523714
Zimbabwe,Sub-Saharan Africa,Lower middle income,102328888219.93,0.011894373340439999
