Country Name,Region,IncomeGroup,TotalGDP,GDPPercentage
"Congo, Dem. Rep.",Sub-Saharan Africa,Low income,64958354157.9,0.2216024048270832
"Congo, Rep.",Sub-Saharan Africa,Lower middle income,667323296406.59,0.0025561775816690265
Colombia,Latin America & Caribbean,Upper middle income,1130236352398.12,0.029551991999842132
Comoros,Sub-Saharan Africa,Lower middle income,667323296406.59,0.00031801411331322483
Cabo Verde,Sub-Saharan Africa,Lower middle income,667323296406.59,0.00021316036210030818
Costa Rica,Latin America & Caribbean,Upper middle income,1130236352398.12,0.00427472270799705
Caribbean small states,,,,
Cuba,Latin America & Caribbean,Upper middle income,1130236352398.12,0.017618341348470255
Curacao,Latin America & Caribbean,High income,8756498794245.561,
Cayman Islands,Latin America & Caribbean,High income,8756498794245.561,
Cyprus,Europe & Central Asia,High income,8756498794245.561,0.00024602427609716934
Czechia,Europe & Central Asia,High income,8756498794245.561,
Germany,Europe & Central Asia,High income,8756498794245.561,0.10852408277889507
Djibouti,Middle East & North Africa,Lower middle income,667323296406.59,
Dominica,Latin America & Caribbean,Upper middle income,1130236352398.12,6.44154235311261e-05
Denmark,Europe & Central Asia,High income,8756498794245.561,0.008122827441801548
Dominican Republic,Latin America & Caribbean,Upper middle income,1130236352398.12,0.005982200082004056
Algeria,Middle East & North Africa,Lower middle income,667323296406.59,0.06345706954788971
East Asia & Pacific (excluding high income),,,,
Early-demographic dividend,,,,
East Asia & Pacific,,,,
Europe & Central Asia (excluding high income),,,,
Europe & Central Asia,,,,
Ecuador,Latin America & Caribbean,Upper middle income,1130236352398.12,0.015821040125863273
"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,667323296406.59,0.03247287827757305
Euro area,,,,
Eritrea,Sub-Saharan Africa,Low income,64958354157.9,
Spain,Europe & Central Asia,High income,8756498794245.561,0.026582199743231352
Estonia,Europe & Central Asia,High income,8756498794245.561,
Ethiopia,Sub-Saharan Africa,Low income,64958354157.9,
European Union,,,,
Fragile and conflict affected situations,,,,
Finland,Europe & Central Asia,High income,8756498794245.561,0.006126330133026867
Fiji,East Asia & Pacific,Upper middle income,1130236352398.12,0.0010639963547875706
France,Europe & Central Asia,High income,8756498794245.561,0.08008771730327421
Faroe Islands,Europe & Central Asia,High income,8756498794245.561,
"Micronesia, Fed. Sts.",East Asia & Pacific,Lower middle income,667323296406.59,
Gabon,Sub-Saharan Africa,Upper middle income,1130236352398.12,0.003786498217757306
United Kingdom,Europe & Central Asia,High income,8756498794245.561,0.06451756726915356
Georgia,Europe & Central Asia,Upper middle income,1130236352398.12,
Ghana,Sub-Saharan Africa,Lower middle income,667323296406.59,0.006661281330858244
Gibraltar,Europe & Central Asia,High income,8756498794245.561,
Guinea,Sub-Saharan Africa,Low income,64958354157.9,
"Gambia, The",Sub-Saharan Africa,Low income,64958354157.9,0.0037113118401057984
Guinea-Bissau,Sub-Saharan Africa,Low income,64958354157.9,0.0017034580406859443
Equatorial Guinea,Sub-Saharan Africa,Upper middle income,1130236352398.12,4.480733668010822e-05
Greece,Europe & Central Asia,High income,8756498794245.561,0.006489998526162798
Grenada,Latin America & Caribbean,Upper middle income,1130236352398.12,9.812147411883622e-05
Greenland,Europe & Central Asia,High income,8756498794245.561,5.436594003905368e-05
Guatemala,Latin America & Caribbean,Upper middle income,1130236352398.12,0.006970842853605869
Guam,East Asia & Pacific,High income,8756498794245.561,
Guyana,Latin America & Caribbean,Upper middle income,1130236352398.12,0.0005336936816092832
High income,,,,
"Hong Kong SAR, China",East Asia & Pacific,High income,8756498794245.561,0.003296038735021223
Honduras,Latin America & Caribbean,Lower middle income,667323296406.59,0.005946383210908106
Heavily indebted poor countries (HIPC),,,,
Croatia,Europe & Central Asia,High income,8756498794245.561,
Haiti,Latin America & Caribbean,Lower middle income,667323296406.59,0.002073657562161402
Hungary,Europe & Central Asia,High income,8756498794245.561,
IBRD only,,,,
IDA & IBRD total,,,,
IDA total,,,,
IDA blend,,,,
Indonesia,East Asia & Pacific,Lower middle income,667323296406.59,0.10861652479585789
IDA only,,,,
Isle of Man,Europe & Central Asia,High income,8756498794245.561,
India,South Asia,Lower middle income,667323296406.59,0.2792124911618176
Ireland,Europe & Central Asia,High income,8756498794245.561,0.0024836245799853096
"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,667323296406.59,0.14140413812633704
Iraq,Middle East & North Africa,Upper middle income,1130236352398.12,0.04651151052473212
Iceland,Europe & Central Asia,High income,8756498794245.561,0.0003861611050779954
Israel,Middle East & North Africa,High income,8756498794245.561,
Italy,Europe & Central Asia,High income,8756498794245.561,0.054503176579392125
Jamaica,Latin America & Caribbean,Upper middle income,1130236352398.12,0.0023706629567478215
Jordan,Middle East & North Africa,Upper middle income,1130236352398.12,0.003459783079621377
Japan,East Asia & Pacific,High income,8756498794245.561,0.12623652740367194
Kazakhstan,Europe & Central Asia,Upper middle income,1130236352398.12,
Kenya,Sub-Saharan Africa,Lower middle income,667323296406.59,0.010887249660130783
Kyrgyz Republic,Europe & Central Asia,Lower middle income,667323296406.59,
Cambodia,East Asia & Pacific,Lower middle income,667323296406.59,
Kiribati,East Asia & Pacific,Lower middle income,667323296406.59,6.313526459644207e-05
St. Kitts and Nevis,Latin America & Caribbean,High income,8756498794245.561,7.818108683460201e-06
"Korea, Rep.",East Asia & Pacific,High income,8756498794245.561,0.007468583996263154
Kuwait,Middle East & North Africa,High income,8756498794245.561,0.0032705481005513497
Latin America & Caribbean (excluding high income),,,,
Lao PDR,East Asia & Pacific,Lower middle income,667323296406.59,
Lebanon,Middle East & North Africa,Lower middle income,667323296406.59,
Liberia,Sub-Saharan Africa,Low income,64958354157.9,
Libya,Middle East & North Africa,Upper middle income,1130236352398.12,
St. Lucia,Latin America & Caribbean,Upper middle income,1130236352398.12,0.00015073871057014797
Latin America & Caribbean,,,,
Least developed countries: UN classification,,,,
Low income,,,,
Liechtenstein,Europe & Central Asia,High income,8756498794245.561,6.106343735824938e-05
Sri Lanka,South Asia,Lower middle income,667323296406.59,0.00603099265629093
Lower middle income,,,,
Low & middle income,,,,
Lesotho,Sub-Saharan Africa,Lower middle income,667323296406.59,0.000646705096051459
Late-demographic dividend,,,,
Lithuania,Europe & Central Asia,High income,8756498794245.561,
Luxembourg,Europe & Central Asia,High income,8756498794245.561,0.000687467175117524
Latvia,Europe & Central Asia,High income,8756498794245.561,
"Macao SAR, China",East Asia & Pacific,High income,8756498794245.561,
St. Martin (French part),Latin America & Caribbean,High income,8756498794245.561,
Morocco,Middle East & North Africa,Lower middle income,667323296406.59,0.03256108421810736
Monaco,Europe & Central Asia,High income,8756498794245.561,0.00015738379326970907
Moldova,Europe & Central Asia,Upper middle income,1130236352398.12,
Madagascar,Sub-Saharan Africa,Low income,64958354157.9,0.08007928181732378
Maldives,South Asia,Upper middle income,1130236352398.12,3.757052767759713e-05
Middle East & North Africa,,,,
Mexico,Latin America & Caribbean,Upper middle income,1130236352398.12,0.1815009750524648
Marshall Islands,East Asia & Pacific,Upper middle income,1130236352398.12,
Middle income,,,,
North Macedonia,Europe & Central Asia,Upper middle income,1130236352398.12,
Mali,Sub-Saharan Africa,Low income,64958354157.9,0.02708952844960578
Malta,Middle East & North Africa,High income,8756498794245.561,0.00014277876779034238
Myanmar,East Asia & Pacific,Lower middle income,667323296406.59,0.0015144036038332142
Middle East & North Africa (excluding high income),,,,
Montenegro,Europe & Central Asia,Upper middle income,1130236352398.12,
Mongolia,East Asia & Pacific,Lower middle income,667323296406.59,
Northern Mariana Islands,East Asia & Pacific,High income,8756498794245.561,
Mozambique,Sub-Saharan Africa,Low income,64958354157.9,
Mauritania,Sub-Saharan Africa,Lower middle income,667323296406.59,0.001570340275310148
Mauritius,Sub-Saharan Africa,Upper middle income,1130236352398.12,0.0010013730221989296
Malawi,Sub-Saharan Africa,Low income,64958354157.9,0.019053060642385145
Malaysia,East Asia & Pacific,Upper middle income,1130236352398.12,0.021666294302109132
North America,,,,
Namibia,Sub-Saharan Africa,Upper middle income,1130236352398.12,0.00214299962115077
New Caledonia,East Asia & Pacific,High income,8756498794245.561,0.00013503844250821692
Niger,Sub-Saharan Africa,Low income,64958354157.9,0.03861742217024632
Nigeria,Sub-Saharan Africa,Lower middle income,667323296406.59,0.09620792270959895
Nicaragua,Latin America & Caribbean,Lower middle income,667323296406.59,0.003280789655912243
Netherlands,Europe & Central Asia,High income,8756498794245.561,0.022286533075096922
Norway,Europe & Central Asia,High income,8756498794245.561,0.007359035204612501
Nepal,South Asia,Lower middle income,667323296406.59,0.0029160027732860424
Nauru,East Asia & Pacific,High income,8756498794245.561,
New Zealand,East Asia & Pacific,High income,8756498794245.561,0.002654548116911229
OECD members,,,,
Oman,Middle East & North Africa,High income,8756498794245.561,0.0006831223778539188
Other small states,,,,
Pakistan,South Asia,Lower middle income,667323296406.59,0.03544675357712629
Panama,Latin America & Caribbean,High income,8756498794245.561,0.0005269327968196835
Peru,Latin America & Caribbean,Upper middle income,1130236352398.12,0.016038905836409153
Philippines,East Asia & Pacific,Lower middle income,667323296406.59,0.055217977526666365
Palau,East Asia & Pacific,Upper middle income,1130236352398.12,
Papua New Guinea,East Asia & Pacific,Lower middle income,667323296406.59,0.003815216734841475
Poland,Europe & Central Asia,High income,8756498794245.561,
Pre-demographic dividend,,,,
Puerto Rico,Latin America & Caribbean,High income,8756498794245.561,0.0016486155413493414
"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,64958354157.9,
Portugal,Europe & Central Asia,High income,8756498794245.561,0.0037568120086555997
Paraguay,Latin America & Caribbean,Upper middle income,1130236352398.12,0.003935537281704052
West Bank and Gaza,Middle East & North Africa,Lower middle income,667323296406.59,
Pacific island small states,,,,
Post-demographic dividend,,,,
French Polynesia,East Asia & Pacific,High income,8756498794245.561,0.00015079269283605994
Qatar,Middle East & North Africa,High income,8756498794245.561,0.0008940896124082133
Romania,Europe & Central Asia,High income,8756498794245.561,
Russian Federation,Europe & Central Asia,Upper middle income,1130236352398.12,
Rwanda,Sub-Saharan Africa,Low income,64958354157.9,0.019316458464294386
South Asia,,,,
Saudi Arabia,Middle East & North Africa,High income,8756498794245.561,0.018790843676942063
Sudan,Sub-Saharan Africa,Low income,64958354157.9,0.13780829449958154
Senegal,Sub-Saharan Africa,Lower middle income,667323296406.59,0.0067585042426752924
Singapore,East Asia & Pacific,High income,8756498794245.561,0.0013585631726253156
Solomon Islands,East Asia & Pacific,Lower middle income,667323296406.59,0.00027400819840191974
Sierra Leone,Sub-Saharan Africa,Low income,64958354157.9,0.01694448480521021
El Salvador,Latin America & Caribbean,Lower middle income,667323296406.59,0.0053556648168063365
San Marino,Europe & Central Asia,High income,8756498794245.561,
Somalia,Sub-Saharan Africa,Low income,64958354157.9,0.009291994303500887
Serbia,Europe & Central Asia,Upper middle income,1130236352398.12,
Sub-Saharan Africa (excluding high income),,,,
South Sudan,Sub-Saharan Africa,Low income,64958354157.9,
Sub-Saharan Africa,,,,
Small states,,,,
Sao Tome and Principe,Sub-Saharan Africa,Lower middle income,667323296406.59,
Suriname,Latin America & Caribbean,Upper middle income,1130236352398.12,0.0007033927003968505
Slovak Republic,Europe & Central Asia,High income,8756498794245.561,
Slovenia,Europe & Central Asia,High income,8756498794245.561,
Sweden,Europe & Central Asia,High income,8756498794245.561,0.016227033582574976
Eswatini,Sub-Saharan Africa,Lower middle income,667323296406.59,0.0008122007976022575
Sint Maarten (Dutch part),Latin America & Caribbean,High income,8756498794245.561,
Seychelles,Sub-Saharan Africa,High income,8756498794245.561,1.682832673908864e-05
Syrian Arab Republic,Middle East & North Africa,Low income,64958354157.9,0.2010891524475516
Turks and Caicos Islands,Latin America & Caribbean,High income,8756498794245.561,
Chad,Sub-Saharan Africa,Low income,64958354157.9,0.015902533483052695
East Asia & Pacific (IDA & IBRD countries),,,,
Europe & Central Asia (IDA & IBRD countries),,,,
Togo,Sub-Saharan Africa,Low income,64958354157.9,0.017494421290872468
Thailand,East Asia & Pacific,Upper middle income,1130236352398.12,0.028625376151061598
Tajikistan,Europe & Central Asia,Lower middle income,667323296406.59,
Turkmenistan,Europe & Central Asia,Upper middle income,1130236352398.12,
Latin America & the Caribbean (IDA & IBRD countries),,,,
Timor-Leste,East Asia & Pacific,Lower middle income,667323296406.59,
Middle East & North Africa (IDA & IBRD countries),,,,
Tonga,East Asia & Pacific,Upper middle income,1130236352398.12,4.712295558092207e-05
South Asia (IDA & IBRD),,,,
Sub-Saharan Africa (IDA & IBRD countries),,,,
Trinidad and Tobago,Latin America & Caribbean,High income,8756498794245.561,0.000712137748148604
Tunisia,Middle East & North Africa,Lower middle income,667323296406.59,0.013103295510714992
Turkiye,Europe & Central Asia,Upper middle income,1130236352398.12,0.06089317872759166
Tuvalu,East Asia & Pacific,Upper middle income,1130236352398.12,
Tanzania,Sub-Saharan Africa,Lower middle income,667323296406.59,
Uganda,Sub-Saharan Africa,Low income,64958354157.9,0.019160122144945616
Ukraine,Europe & Central Asia,Lower middle income,667323296406.59,
Upper middle income,,,,
Uruguay,Latin America & Caribbean,High income,8756498794245.561,0.0011606259938822525
United States,North America,High income,8756498794245.561,0.32630735949826384
Uzbekistan,Europe & Central Asia,Lower middle income,667323296406.59,
St. Vincent and the Grenadines,Latin America & Caribbean,Upper middle income,1130236352398.12,7.285231930055284e-05
"Venezuela, RB",Latin America & Caribbean,,,
British Virgin Islands,Latin America & Caribbean,High income,8756498794245.561,
Virgin Islands (U.S.),Latin America & Caribbean,High income,8756498794245.561,
Vietnam,East Asia & Pacific,Lower middle income,667323296406.59,
Vanuatu,East Asia & Pacific,Lower middle income,667323296406.59,0.00018159938106845818
World,,,,
Samoa,East Asia & Pacific,Lower middle income,667323296406.59,
Kosovo,Europe & Central Asia,Upper middle income,1130236352398.12,
"Yemen, Rep.",Middle East & North Africa,Low income,64958354157.9,
South Africa,Sub-Saharan Africa,Upper middle income,1130236352398.12,0.0791090238526544
Zambia,Sub-Saharan Africa,Low income,64958354157.9,0.05895315621284518
Zimbabwe,Sub-Saharan Africa,Lower middle income,667323296406.59,0.010008444536500441
